RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,1,4,196766.9537766113,40,6.0,1,1,6.0,13.0,2,4.0
1,2,4,88895.15483924937,39,1.0,1,1,6.0,21.0,2,4.0
1,2,4,114599.13425081145,37,1.0,1,1,1.0,19.0,2,4.0
1,1,3,29150.54657817533,51,None,1,1,6.0,21.0,2,4.0
1,2,2,48299.56863396395,72,None,1,1,1.0,20.0,2,4.0
1,2,2,63453.175954154525,47,1.0,1,1,6.0,8.0,2,2.0
1,2,3,37513.62771726932,31,None,1,1,4.0,None,2,4.0
2,1,3,None,51,None,1,1,6.0,18.0,2,4.0
1,2,3,89931.21157713648,51,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,51,1.0,1,1,6.0,4.0,2,4.0
1,1,3,None,26,1.0,1,1,6.0,20.0,2,4.0
1,2,2,-8500.0,19,1.0,1,1,1.0,16.0,2,4.0
1,1,3,42496.78354394234,48,None,4,1,1.0,20.0,2,4.0
9,2,3,106522.80046360624,36,1.0,1,1,1.0,12.0,2,4.0
1,2,4,13914.35324060806,13,None,1,1,1.0,18.0,2,4.0
1,2,3,23307.45494782702,28,None,1,1,4.0,4.0,2,None
1,1,4,164935.07056646637,37,8.0,3,2,1.0,22.0,2,4.0
9,1,3,-8500.0,36,1.0,1,1,1.0,21.0,1,4.0
1,1,3,63502.31192532252,26,1.0,1,1,6.0,None,2,None
1,2,4,3172.6381688882684,37,None,1,1,6.0,16.0,2,4.0
1,2,4,20623.35901880469,12,1.0,1,1,None,16.0,2,4.0
1,1,4,102383.01417774438,53,None,1,1,6.0,22.0,2,4.0
1,1,4,103750.29183159358,17,1.0,1,1,1.0,21.0,2,None
1,2,4,None,17,1.0,1,1,1.0,19.0,2,4.0
6,2,4,82734.42065542642,37,None,1,1,1.0,22.0,2,4.0
1,1,3,31790.989243328568,26,None,1,1,None,13.0,2,4.0
1,2,4,32483.79500364156,34,1.0,1,1,6.0,17.0,2,4.0
1,1,4,-659.2577429690864,37,None,1,1,6.0,19.0,2,4.0
1,1,4,-8500.0,37,1.0,1,1,6.0,14.0,2,4.0
1,2,4,-8500.0,53,None,1,1,5.0,16.0,2,4.0
1,1,3,39249.75951353076,26,None,1,2,1.0,19.0,2,None
8,2,4,83301.77834179538,18,1.0,1,1,4.0,22.0,2,4.0
1,1,4,54604.20552782608,53,1.0,1,1,6.0,21.0,2,4.0
2,1,2,None,47,None,5,1,2.0,17.0,2,4.0
1,1,4,14507.604948864428,18,1.0,1,1,6.0,16.0,2,4.0
1,1,3,44902.36671612576,48,None,1,1,None,18.0,2,4.0
4,1,4,None,12,1.0,1,1,None,18.0,2,None
9,2,4,83508.7796032108,13,1.0,1,1,6.0,16.0,2,4.0
9,2,4,-8500.0,37,1.0,1,1,6.0,17.0,2,4.0
4,2,3,24552.17101770764,48,None,1,1,None,1.0,2,None
1,1,4,90847.31138114046,1,None,1,1,1.0,20.0,2,4.0
1,2,4,-3240.975690019324,17,4.0,1,1,6.0,16.0,2,4.0
1,2,4,160018.16816399602,53,1.0,1,1,1.0,8.0,2,4.0
1,1,3,67220.32039218265,36,1.0,1,1,6.0,19.0,2,None
1,2,3,84622.74988457303,48,None,1,1,1.0,18.0,2,4.0
2,2,2,None,35,2.0,1,1,6.0,21.0,2,4.0
1,2,3,117932.2817800348,26,1.0,1,1,1.0,21.0,2,4.0
9,2,4,None,13,None,1,1,None,20.0,2,4.0
2,1,4,91871.75491883396,1,1.0,1,1,1.0,1.0,2,4.0
1,2,3,60288.24166355851,26,1.0,1,1,None,20.0,1,4.0
8,2,4,12075.92086552902,53,None,1,1,3.0,12.0,2,4.0
1,1,2,60288.20811469293,47,None,1,1,4.0,19.0,2,None
2,1,3,-153.1710943500948,48,None,1,1,6.0,12.0,2,4.0
1,2,4,-8500.0,34,None,1,1,1.0,10.0,2,1.0
1,2,4,92393.14438673644,34,2.0,1,1,1.0,19.0,2,4.0
1,2,4,41750.984965510186,55,None,1,1,6.0,19.0,2,4.0
6,1,3,32960.218834506035,36,1.0,1,1,1.0,16.0,2,4.0
2,1,4,None,13,1.0,1,1,None,9.0,2,4.0
1,1,3,65970.81302637266,36,1.0,4,1,1.0,16.0,2,4.0
1,2,4,79119.91406684794,17,None,1,1,5.0,20.0,1,4.0
1,2,3,18978.041157194115,48,None,1,1,None,16.0,2,4.0
1,1,4,46966.64037012735,18,1.0,1,1,1.0,20.0,2,4.0
1,2,4,125256.2201959843,39,1.0,1,1,6.0,17.0,2,4.0
9,1,3,None,36,6.0,1,1,1.0,18.0,2,4.0
1,2,4,7127.070866740207,34,2.0,1,1,6.0,13.0,2,4.0
6,2,4,59494.29776208743,39,1.0,1,1,None,19.0,2,4.0
1,2,3,-8500.0,48,1.0,1,1,6.0,16.0,2,4.0
2,2,4,62602.89185313456,55,5.0,1,2,1.0,22.0,2,4.0
1,2,3,None,51,1.0,1,1,6.0,19.0,2,4.0
8,2,4,-8500.0,18,1.0,1,1,None,21.0,2,4.0
1,2,3,-8500.0,48,None,1,1,3.0,4.0,2,4.0
1,1,4,102014.43868051868,1,1.0,1,1,1.0,19.0,2,4.0
1,1,4,137195.18601625867,18,1.0,1,1,1.0,None,2,None
1,1,4,-8500.0,1,None,1,1,3.0,4.0,2,4.0
1,1,4,None,39,1.0,4,1,6.0,21.0,2,4.0
2,2,4,None,34,None,1,2,5.0,17.0,2,4.0
1,1,4,None,17,1.0,1,1,4.0,17.0,2,4.0
9,2,4,None,12,None,1,1,4.0,20.0,2,4.0
9,1,4,6358.173580849987,12,1.0,1,1,None,21.0,2,4.0
1,2,3,42543.632715636624,26,None,1,1,4.0,16.0,2,4.0
1,1,4,-8500.0,53,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,55,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,53,None,1,1,None,22.0,2,4.0
1,1,4,4837.25546591216,34,1.0,1,1,6.0,16.0,2,4.0
1,2,4,122292.85120826482,13,3.0,1,1,1.0,22.0,2,4.0
1,2,4,24451.30414049566,13,1.0,1,1,4.0,23.0,2,None
1,2,4,-8500.0,17,None,1,1,6.0,20.0,2,4.0
1,2,4,71296.84570441871,37,None,1,1,1.0,22.0,2,4.0
9,1,3,44135.53943544336,36,1.0,1,1,6.0,19.0,2,4.0
6,1,4,98081.91808358938,12,1.0,1,1,6.0,19.0,2,4.0
1,2,4,59737.26930387168,34,1.0,1,1,1.0,17.0,2,4.0
1,1,3,None,36,None,1,1,4.0,1.0,2,4.0
1,1,3,21227.01230972727,36,None,1,1,6.0,4.0,2,1.0
1,1,4,41672.315647649615,37,None,1,1,4.0,22.0,2,2.0
9,1,4,104166.73290978518,40,6.0,1,1,6.0,22.0,2,4.0
8,1,3,94615.38414999502,36,None,1,1,6.0,21.0,2,4.0
8,2,3,-8500.0,51,None,1,1,5.0,24.0,2,1.0
9,1,4,26777.93678649201,39,None,1,1,2.0,12.0,2,4.0
2,2,4,None,12,3.0,1,1,6.0,17.0,2,4.0
2,1,4,54370.322527004,34,1.0,1,1,4.0,21.0,2,4.0
4,1,3,747.5632426598022,26,1.0,1,1,None,21.0,2,4.0
1,2,4,27940.55277714556,39,None,1,1,6.0,None,2,4.0
1,2,4,72971.24019714458,12,3.0,1,1,3.0,14.0,2,4.0
2,2,3,23012.731048589503,26,1.0,1,1,None,22.0,2,4.0
1,2,4,-8500.0,12,1.0,1,1,6.0,12.0,2,4.0
1,1,4,None,37,1.0,1,1,6.0,16.0,2,4.0
1,2,4,None,37,1.0,1,1,None,21.0,2,4.0
1,2,4,15349.448819500194,18,6.0,1,1,1.0,21.0,2,4.0
1,2,4,None,53,1.0,1,1,6.0,22.0,2,None
1,1,4,156834.9538659558,53,1.0,1,1,None,16.0,2,4.0
1,2,4,55795.45608201352,39,1.0,1,1,6.0,21.0,2,4.0
1,2,3,8680.695172890737,48,None,1,1,1.0,18.0,2,4.0
2,2,4,1047.8321202555817,13,1.0,5,1,1.0,14.0,2,4.0
1,1,4,64068.1167637176,34,None,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,37,1.0,1,1,6.0,21.0,2,4.0
1,1,3,67713.0442078063,36,1.0,3,1,1.0,2.0,2,4.0
1,2,4,84227.10209664796,12,None,1,1,None,22.0,2,4.0
1,1,4,77196.38799914278,50,1.0,1,1,5.0,16.0,2,4.0
1,1,3,56867.632316012365,48,None,1,1,None,18.0,2,None
8,1,3,115737.85700697318,51,1.0,1,1,1.0,16.0,2,4.0
1,2,4,-8500.0,12,1.0,1,1,1.0,20.0,2,4.0
1,2,4,-8500.0,17,None,1,1,5.0,4.0,2,4.0
9,2,3,68769.58839975309,51,1.0,1,1,5.0,22.0,2,4.0
1,1,3,88417.790291544,26,2.0,1,1,1.0,19.0,2,4.0
1,2,3,27283.810419123874,36,None,1,1,6.0,19.0,2,4.0
9,2,4,32906.361590910186,37,1.0,1,1,None,19.0,2,4.0
2,1,4,80981.0040284399,29,None,1,1,6.0,22.0,2,4.0
1,1,4,96714.64832697422,53,None,1,1,6.0,22.0,2,4.0
4,2,3,48590.61214313751,6,1.0,4,1,3.0,None,2,4.0
2,2,4,None,27,None,1,1,6.0,18.0,2,4.0
1,2,4,65260.279870983766,13,None,1,2,1.0,19.0,2,None
2,2,4,-6488.270049778002,13,None,1,1,5.0,1.0,2,4.0
1,2,2,167548.3896388261,47,1.0,1,1,6.0,22.0,2,4.0
1,1,3,None,28,None,1,1,None,2.0,2,2.0
1,1,4,109368.53677239684,37,3.0,1,1,6.0,16.0,2,4.0
1,1,4,51626.14937924809,37,1.0,1,1,1.0,16.0,2,4.0
1,1,3,25922.807102344206,26,None,1,1,1.0,20.0,2,4.0
9,1,3,45361.58638114486,42,None,1,1,None,4.0,2,None
1,1,3,51758.280834024175,42,1.0,1,1,1.0,14.0,2,4.0
1,2,3,81540.33721026716,6,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,46,None,1,1,None,18.0,2,4.0
1,1,4,180374.52600726628,8,1.0,1,1,6.0,21.0,2,4.0
1,2,4,60788.40148315995,13,1.0,1,1,6.0,20.0,2,4.0
1,1,3,216511.68775588984,9,1.0,1,1,1.0,4.0,2,None
2,2,3,-8500.0,48,1.0,1,2,1.0,18.0,2,4.0
4,2,4,None,34,1.0,1,1,1.0,20.0,2,None
2,2,4,155663.4644498233,45,1.0,1,1,6.0,21.0,2,4.0
1,1,3,-8500.0,6,None,1,1,None,20.0,2,4.0
1,2,4,37784.7800570051,45,1.0,1,1,None,20.0,1,4.0
1,2,3,98985.63025566086,42,None,1,1,1.0,22.0,2,4.0
1,2,3,85289.89169358258,26,None,1,1,1.0,18.0,2,4.0
9,1,4,35660.01216151044,29,8.0,1,1,6.0,22.0,2,4.0
1,2,3,-8500.0,48,5.0,1,1,1.0,21.0,2,4.0
1,2,3,72319.3360601531,26,1.0,1,1,1.0,None,2,4.0
1,1,2,95300.27227928884,20,1.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,26,None,1,1,6.0,12.0,2,4.0
1,2,3,60950.16925820579,56,1.0,1,1,6.0,21.0,2,4.0
1,1,3,117407.98607048525,42,None,1,1,6.0,9.0,2,None
1,1,4,None,13,None,1,1,1.0,21.0,2,4.0
1,2,3,51260.55340711112,48,1.0,1,1,1.0,19.0,2,4.0
8,2,4,4211.679137000428,34,None,1,1,3.0,21.0,2,4.0
8,1,4,None,55,None,1,1,6.0,19.0,2,4.0
1,1,4,111886.98396251704,39,2.0,1,1,1.0,22.0,2,4.0
1,2,4,41147.13256941968,45,None,1,1,1.0,16.0,2,None
1,1,3,-8500.0,42,None,1,1,4.0,18.0,2,4.0
9,1,3,71151.45773879699,6,1.0,1,1,None,20.0,2,4.0
9,1,3,84232.31045220555,26,1.0,1,1,1.0,21.0,2,4.0
9,1,4,56373.24677330004,27,None,1,1,1.0,4.0,2,4.0
2,1,4,46696.814530077056,21,1.0,1,1,1.0,1.0,2,4.0
8,2,4,None,24,None,1,1,None,22.0,2,None
1,2,4,57839.66513520639,39,1.0,1,1,4.0,20.0,2,4.0
1,2,4,35665.09196383092,18,1.0,1,1,1.0,21.0,2,4.0
1,2,3,None,41,1.0,1,1,1.0,16.0,2,4.0
1,2,4,2187.2443707939747,34,1.0,1,1,6.0,19.0,2,4.0
1,2,3,-1093.7095018672844,48,1.0,1,1,None,21.0,1,4.0
1,1,3,11459.129379749742,42,1.0,1,1,1.0,None,2,4.0
1,1,3,None,56,None,1,1,6.0,20.0,2,4.0
8,2,4,None,21,1.0,1,1,1.0,20.0,2,4.0
6,2,3,None,26,1.0,1,1,6.0,1.0,2,4.0
1,2,4,147802.38305761112,53,None,1,1,1.0,None,2,4.0
2,1,4,None,45,1.0,1,1,1.0,22.0,1,4.0
2,2,4,65471.73976364367,53,None,1,1,6.0,5.0,2,4.0
1,1,3,None,6,1.0,1,1,6.0,6.0,2,4.0
1,2,4,95178.98564646086,27,8.0,1,1,1.0,16.0,2,4.0
1,2,4,-7245.935539823004,37,1.0,1,1,6.0,13.0,1,4.0
1,2,4,41280.16202136184,25,1.0,1,1,1.0,19.0,1,4.0
1,2,4,74729.41372134553,55,1.0,4,1,1.0,23.0,2,4.0
1,1,3,None,48,8.0,5,1,1.0,16.0,2,4.0
1,2,3,-214.40031700106192,6,1.0,1,1,1.0,1.0,2,4.0
1,2,4,10394.358973071036,39,1.0,1,1,1.0,20.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,6.0,4.0,2,4.0
1,1,4,3150.210343501778,21,1.0,1,1,1.0,20.0,2,None
1,1,2,None,54,1.0,1,1,6.0,11.0,2,4.0
1,1,4,None,32,None,1,1,1.0,18.0,2,4.0
1,2,4,55665.41090095927,37,1.0,1,1,6.0,21.0,2,4.0
1,2,4,20311.173359455905,24,1.0,1,1,5.0,22.0,2,4.0
1,1,4,1998.838415991377,55,1.0,1,1,6.0,14.0,2,4.0
1,2,4,88717.15814478137,45,None,1,1,1.0,20.0,1,4.0
1,2,3,34147.435760036846,48,1.0,1,1,1.0,21.0,2,4.0
1,1,3,75534.06726603316,42,1.0,1,1,1.0,21.0,2,4.0
9,1,3,None,48,1.0,1,2,6.0,20.0,2,4.0
1,1,3,120845.85897545416,56,1.0,1,1,6.0,16.0,2,4.0
2,1,3,-8500.0,42,1.0,1,1,6.0,20.0,2,4.0
1,2,3,-8500.0,42,1.0,1,1,None,22.0,2,2.0
1,2,3,25305.43789578332,56,2.0,1,1,6.0,18.0,2,4.0
1,2,2,-8500.0,54,1.0,1,1,None,21.0,2,4.0
1,1,4,39604.351835119385,53,1.0,1,1,1.0,16.0,2,4.0
1,2,2,88310.94439152973,47,3.0,1,1,None,21.0,1,4.0
2,2,4,-6234.256422687831,18,3.0,1,1,1.0,19.0,2,4.0
1,1,3,24470.429991073517,6,1.0,1,1,6.0,19.0,2,4.0
1,2,4,-8500.0,55,1.0,1,1,None,21.0,2,4.0
1,1,4,40446.837135136906,8,1.0,1,1,None,19.0,2,4.0
2,1,4,61307.56480396575,34,1.0,1,1,None,1.0,2,4.0
9,2,3,23471.48927879214,6,1.0,1,1,3.0,1.0,2,4.0
1,2,3,10600.22662027047,42,None,1,1,6.0,20.0,2,4.0
1,2,4,109950.6608433243,24,8.0,1,1,1.0,13.0,2,4.0
1,2,3,-8500.0,10,1.0,1,1,6.0,22.0,2,2.0
1,1,3,95759.4016261126,56,1.0,1,1,1.0,16.0,2,4.0
1,1,2,None,47,None,1,1,1.0,19.0,2,4.0
1,2,3,74453.39987970647,48,1.0,1,1,6.0,18.0,1,4.0
9,2,3,84655.4940723218,42,None,1,1,5.0,3.0,1,4.0
6,1,4,50503.61653320857,34,None,1,1,4.0,16.0,2,4.0
9,2,3,None,42,None,1,1,6.0,22.0,2,4.0
4,2,4,None,37,None,1,1,6.0,1.0,2,4.0
1,2,3,24068.398994078983,6,1.0,1,1,1.0,21.0,2,4.0
2,1,3,33286.3207777974,6,5.0,1,1,1.0,19.0,2,4.0
9,1,3,207303.87357655488,6,1.0,1,1,6.0,22.0,1,4.0
9,2,4,None,18,8.0,1,1,1.0,16.0,2,4.0
1,1,4,103958.820531106,37,1.0,1,1,6.0,13.0,2,4.0
9,2,4,None,55,None,1,1,6.0,None,2,4.0
1,1,3,None,46,None,1,1,6.0,4.0,2,4.0
1,1,2,-8500.0,47,1.0,1,1,None,16.0,2,4.0
1,1,4,77606.67740716622,24,None,1,1,1.0,22.0,2,None
1,1,4,-8500.0,45,6.0,1,1,6.0,19.0,2,4.0
1,1,4,68734.25829600143,34,None,1,1,1.0,18.0,2,4.0
1,1,4,18424.657530478053,45,None,1,1,5.0,18.0,2,2.0
1,2,4,94431.1218579464,39,1.0,1,1,1.0,19.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,1.0,19.0,2,4.0
1,2,4,74123.27156350946,13,1.0,1,1,6.0,20.0,2,4.0
1,2,3,None,56,None,1,1,5.0,1.0,2,None
1,1,4,15037.702088373138,18,1.0,1,1,6.0,21.0,2,4.0
2,1,3,-8500.0,6,None,1,1,None,18.0,2,None
9,1,4,172591.80373686666,45,None,1,1,6.0,20.0,2,1.0
1,1,3,-8500.0,26,1.0,1,1,1.0,19.0,2,4.0
1,1,4,59573.43354866502,39,None,1,1,6.0,23.0,2,None
2,2,3,63441.490730688194,6,3.0,1,1,6.0,None,2,4.0
9,1,3,223489.54476264305,48,8.0,1,2,6.0,14.0,2,4.0
1,2,4,140980.22128288198,13,2.0,1,1,6.0,16.0,2,4.0
9,2,3,99428.55255161448,48,None,1,1,4.0,4.0,2,4.0
1,1,4,-8500.0,27,None,1,1,1.0,20.0,2,4.0
1,2,4,14182.962134355395,13,1.0,4,1,None,21.0,2,4.0
1,1,3,112651.59021983662,6,1.0,1,1,1.0,22.0,2,4.0
9,2,2,55372.57623472444,47,7.0,1,1,6.0,21.0,2,4.0
1,2,4,113429.9945994723,53,None,1,1,4.0,10.0,2,4.0
2,1,4,63231.88002795956,25,None,1,1,5.0,6.0,2,2.0
1,1,3,-8500.0,6,None,1,1,6.0,17.0,2,4.0
1,2,4,66872.81009112568,29,1.0,1,1,6.0,None,2,4.0
1,1,4,33467.62875494241,18,None,1,1,5.0,18.0,2,4.0
1,1,3,-8500.0,48,1.0,4,1,6.0,23.0,2,4.0
1,2,3,16848.591678648794,26,None,1,1,6.0,19.0,2,4.0
1,1,3,-1225.7133073206642,26,None,1,1,6.0,4.0,2,None
9,2,4,49798.644544283015,32,3.0,1,1,1.0,4.0,2,4.0
1,2,4,49274.900349179865,24,1.0,1,1,3.0,16.0,1,4.0
1,2,3,18565.826919692077,56,None,1,1,6.0,20.0,2,4.0
1,1,4,917.6251667348696,39,4.0,1,1,1.0,14.0,2,4.0
9,2,3,None,56,None,1,1,6.0,19.0,2,4.0
1,2,3,8494.915149150693,48,None,1,1,None,21.0,2,4.0
1,1,3,115912.54532649214,6,1.0,1,1,1.0,17.0,2,4.0
1,1,3,103881.74296111408,56,None,1,1,1.0,4.0,2,4.0
1,2,3,82415.82927424269,6,1.0,1,1,None,21.0,2,4.0
1,2,4,-8500.0,55,None,1,1,6.0,18.0,2,4.0
1,1,4,105461.1036111984,8,1.0,1,1,1.0,16.0,2,4.0
1,2,4,60779.81531106045,13,None,1,1,1.0,19.0,2,4.0
1,1,3,21085.51096264345,48,None,1,1,None,17.0,2,4.0
1,1,3,51280.73577035425,6,1.0,1,1,1.0,16.0,1,4.0
1,2,3,None,48,None,1,1,5.0,None,1,4.0
1,2,4,-7049.847085444184,5,1.0,1,1,1.0,19.0,2,4.0
9,2,4,-8500.0,27,None,1,1,4.0,20.0,2,4.0
9,2,4,None,33,1.0,1,1,4.0,18.0,2,4.0
2,2,4,None,27,3.0,1,1,None,21.0,2,4.0
1,2,3,None,42,1.0,1,1,1.0,21.0,2,4.0
1,1,3,90792.40347415172,48,1.0,1,1,1.0,19.0,2,4.0
1,1,3,206320.6970421652,56,None,1,1,1.0,18.0,2,4.0
1,1,4,92894.00116498322,55,1.0,1,1,6.0,21.0,2,4.0
1,2,4,None,8,1.0,1,1,None,19.0,2,4.0
6,1,4,None,37,None,1,1,5.0,19.0,2,4.0
1,1,3,109986.09385108574,56,2.0,1,1,1.0,19.0,1,4.0
1,2,3,106799.24747685944,48,1.0,1,1,1.0,None,1,None
1,1,3,40322.38198751691,42,None,1,1,None,19.0,1,4.0
1,2,3,-8500.0,56,None,1,1,6.0,22.0,2,4.0
1,1,4,72950.52883458714,37,1.0,1,1,6.0,20.0,2,4.0
1,2,4,84456.86580236867,53,None,1,1,None,4.0,2,4.0
1,1,4,20154.093750040556,25,None,1,1,5.0,20.0,2,4.0
1,1,2,579.7688751410897,47,1.0,1,1,4.0,21.0,2,4.0
1,2,3,-8500.0,6,None,4,1,None,19.0,2,4.0
1,2,4,None,29,None,1,1,5.0,14.0,2,None
2,2,4,None,5,None,1,2,4.0,17.0,2,4.0
1,2,3,-8500.0,28,None,1,1,6.0,13.0,2,4.0
1,1,4,86723.8195932178,53,1.0,1,1,None,13.0,2,None
1,1,4,119533.5480381065,27,None,1,1,None,18.0,2,4.0
8,1,3,36324.53190423221,30,1.0,1,1,6.0,17.0,2,4.0
9,1,2,-8500.0,47,None,1,1,3.0,9.0,2,None
9,2,4,None,39,1.0,1,2,1.0,21.0,2,4.0
1,1,3,75691.64798611854,56,None,1,1,6.0,18.0,1,4.0
1,2,4,None,13,1.0,1,1,1.0,21.0,2,4.0
6,2,4,-8500.0,29,1.0,4,1,1.0,16.0,2,4.0
1,1,4,31608.57398503769,27,None,1,1,1.0,20.0,2,None
1,1,4,160055.90345033392,45,8.0,1,1,1.0,21.0,2,4.0
1,2,4,73536.3962521557,24,5.0,1,1,6.0,21.0,2,4.0
1,1,4,-8500.0,53,None,1,1,None,22.0,2,4.0
1,2,3,None,41,None,1,1,None,19.0,2,4.0
1,2,4,3710.806509160211,53,None,1,1,6.0,21.0,2,4.0
4,2,3,-2012.588512944014,6,1.0,1,1,1.0,21.0,2,4.0
1,2,3,142096.3595618749,48,7.0,1,1,6.0,None,2,4.0
9,2,4,42819.16809205616,53,None,1,1,1.0,6.0,2,4.0
1,2,4,92164.76115009363,34,None,1,1,4.0,20.0,2,4.0
1,2,2,-8500.0,20,2.0,1,1,6.0,22.0,2,4.0
1,2,4,None,25,1.0,1,1,6.0,21.0,1,4.0
1,2,3,61544.44032613678,48,1.0,1,1,None,20.0,2,4.0
1,1,4,None,25,None,1,1,None,17.0,2,4.0
1,2,3,161577.59098261624,48,None,1,1,1.0,21.0,2,4.0
1,2,4,None,37,1.0,1,1,6.0,14.0,2,4.0
1,2,4,109903.41298204944,32,1.0,1,1,6.0,22.0,2,None
1,2,4,88367.89761990792,29,3.0,1,1,1.0,1.0,2,4.0
1,2,4,-825.4360017538347,13,None,1,1,None,19.0,1,4.0
9,1,4,-8500.0,18,None,1,1,1.0,20.0,2,4.0
2,1,4,12386.93126973591,34,1.0,1,1,1.0,21.0,2,4.0
9,1,3,47687.15345118207,26,1.0,3,1,1.0,22.0,2,None
1,2,4,None,13,1.0,1,1,1.0,19.0,2,4.0
1,2,4,12901.743413203883,24,2.0,1,1,1.0,16.0,2,4.0
4,2,4,None,18,1.0,5,1,6.0,22.0,2,4.0
1,1,4,27042.850078789965,37,None,1,1,6.0,16.0,2,4.0
1,2,3,56837.984932506166,42,7.0,1,1,None,19.0,2,4.0
1,2,3,31152.45504059277,48,None,1,1,6.0,19.0,2,4.0
2,2,3,-8500.0,6,1.0,1,2,6.0,16.0,2,4.0
1,2,1,469.1370708494724,16,None,1,1,3.0,4.0,2,4.0
9,2,4,52061.06178078706,34,1.0,1,1,1.0,22.0,2,4.0
1,2,4,104622.82962014528,27,1.0,1,1,6.0,21.0,2,4.0
4,1,3,113618.80981669149,48,1.0,3,2,1.0,2.0,2,4.0
9,1,4,28079.46650601996,53,1.0,1,1,1.0,21.0,2,4.0
1,1,4,18380.372510754318,37,None,1,1,6.0,16.0,2,4.0
1,1,2,28928.6905198802,20,1.0,1,1,4.0,20.0,2,4.0
1,2,4,69702.71723877595,39,8.0,1,1,1.0,17.0,2,None
1,1,2,28612.33647667751,47,None,1,1,1.0,22.0,2,None
1,1,4,-8500.0,29,None,1,1,1.0,22.0,2,4.0
1,1,4,29570.587570274256,8,None,1,1,4.0,19.0,2,4.0
6,1,2,94273.49976740926,47,7.0,1,2,6.0,19.0,2,4.0
1,1,3,27915.422008407848,56,None,1,1,1.0,19.0,2,None
1,2,4,None,39,None,1,1,6.0,21.0,2,4.0
1,1,4,83152.84643033703,27,None,1,1,None,20.0,2,4.0
1,1,4,96822.88604486952,24,1.0,1,1,1.0,24.0,2,4.0
1,2,4,None,34,None,1,1,5.0,19.0,1,4.0
1,1,4,119487.50950788864,39,1.0,1,1,6.0,18.0,2,4.0
1,1,4,None,18,None,1,1,6.0,19.0,2,4.0
1,2,3,None,42,1.0,1,1,5.0,12.0,2,4.0
1,2,4,-8500.0,21,1.0,1,1,3.0,19.0,2,4.0
2,2,4,26916.662322053304,27,1.0,4,1,3.0,1.0,2,4.0
9,1,3,-8500.0,56,1.0,1,1,6.0,22.0,2,4.0
9,1,4,14261.57879078401,25,1.0,1,1,1.0,16.0,1,4.0
1,1,4,-8500.0,24,None,1,1,None,23.0,2,4.0
1,1,3,150382.6359716421,48,None,1,1,1.0,22.0,2,None
1,1,4,54160.97303432962,53,1.0,1,1,6.0,16.0,2,None
9,2,4,110801.09453242023,13,1.0,1,1,6.0,20.0,2,4.0
1,2,4,73590.81908537875,34,1.0,1,1,6.0,19.0,2,4.0
