RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
9,2,3,104521.85645834512,47,1.0,1,1,1.0,16.0,2,4.0
1,2,3,63619.64116658869,12,1.0,1,1,6.0,21.0,2,4.0
1,2,4,-8500.0,55,None,1,1,5.0,13.0,2,None
1,2,4,-3873.739046357812,4,None,1,1,1.0,19.0,2,None
2,1,3,-8500.0,42,None,1,1,5.0,14.0,2,4.0
8,2,3,66121.36940440298,17,3.0,1,1,6.0,22.0,2,4.0
1,1,3,23000.54008905879,53,None,1,1,None,21.0,2,4.0
1,2,3,78006.94888013482,6,None,1,1,None,None,2,4.0
1,2,4,48175.67952455722,36,1.0,4,1,1.0,21.0,2,4.0
1,2,4,49664.8289345348,26,None,1,1,2.0,4.0,2,4.0
1,1,3,2614.19470086856,20,1.0,1,1,6.0,22.0,2,4.0
1,1,3,8173.276073883178,8,1.0,1,1,6.0,11.0,2,4.0
1,2,4,None,4,None,1,1,6.0,7.0,2,None
1,1,3,87721.53801834545,42,1.0,1,1,6.0,21.0,2,None
1,2,4,32441.8244725455,48,1.0,1,1,1.0,16.0,1,4.0
1,2,4,55801.81422490812,26,None,1,1,1.0,18.0,2,4.0
1,1,3,2166.9190723228458,29,1.0,1,1,1.0,19.0,1,4.0
4,2,4,None,48,2.0,1,1,1.0,9.0,2,4.0
1,2,3,84592.83652205147,42,6.0,1,1,1.0,21.0,2,4.0
9,2,3,None,12,1.0,4,1,1.0,16.0,2,None
1,2,4,None,55,1.0,1,1,1.0,19.0,2,4.0
1,1,4,21039.053370348087,24,None,1,1,5.0,13.0,2,4.0
1,2,4,26238.33053005364,27,1.0,1,1,4.0,15.0,2,None
1,2,4,-1688.7301092120397,51,1.0,1,1,6.0,4.0,2,None
9,1,4,162634.84459381085,51,1.0,1,1,1.0,21.0,2,4.0
1,2,3,59081.30718168917,6,2.0,1,1,6.0,21.0,1,4.0
2,2,4,61019.03743747082,51,None,1,1,6.0,9.0,2,4.0
1,1,3,81551.32255543709,17,1.0,1,1,6.0,19.0,2,None
1,1,3,65183.0571388817,6,None,1,1,1.0,18.0,2,4.0
1,2,3,-8500.0,53,None,1,1,6.0,21.0,2,4.0
1,1,4,None,51,None,1,1,6.0,1.0,2,4.0
1,2,4,-8500.0,41,1.0,1,1,1.0,19.0,2,4.0
1,1,4,None,36,1.0,1,1,1.0,20.0,2,4.0
1,2,4,11487.223306865242,36,1.0,1,1,None,18.0,2,None
1,1,4,None,48,1.0,1,2,1.0,19.0,2,4.0
1,1,4,83784.30608862426,45,1.0,1,1,6.0,17.0,2,4.0
1,2,3,None,12,3.0,1,1,1.0,21.0,2,4.0
1,1,3,20568.60727646457,20,None,1,1,6.0,16.0,2,None
1,2,3,29999.849997964116,6,None,4,1,None,13.0,2,4.0
1,1,2,108716.32326033876,46,7.0,1,1,1.0,22.0,2,4.0
1,1,4,126713.7665734374,37,1.0,1,1,1.0,19.0,2,4.0
9,1,4,None,55,6.0,1,1,6.0,21.0,2,4.0
9,2,4,None,24,None,1,1,6.0,21.0,1,4.0
1,1,4,77182.73861042855,36,None,1,1,None,20.0,2,4.0
8,2,4,-8500.0,45,None,1,1,1.0,23.0,2,4.0
1,2,4,-8500.0,37,None,1,1,6.0,18.0,2,4.0
2,2,3,42147.07639083976,47,1.0,1,1,6.0,18.0,2,4.0
2,1,4,67669.49062981179,51,None,1,1,6.0,3.0,2,4.0
1,2,4,60537.54667172375,26,1.0,1,1,None,19.0,2,4.0
1,1,4,29285.57073203956,24,1.0,1,1,1.0,19.0,1,4.0
1,1,4,77047.72199593199,51,4.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,17,1.0,1,1,1.0,19.0,2,4.0
1,1,4,98358.68631623693,56,1.0,1,1,None,10.0,2,None
1,1,4,77943.64729750538,4,None,1,1,6.0,12.0,2,4.0
1,1,4,51135.11561326336,21,1.0,1,1,6.0,20.0,2,4.0
1,1,4,94440.62242345166,49,None,1,1,6.0,1.0,2,4.0
1,2,4,33494.82762948274,25,1.0,1,1,1.0,17.0,2,4.0
1,2,4,None,13,1.0,1,1,6.0,22.0,2,4.0
4,1,4,59746.73670685827,48,8.0,1,1,1.0,16.0,2,4.0
1,1,3,7945.15006562604,17,8.0,1,1,1.0,16.0,2,4.0
6,1,3,-8500.0,6,1.0,1,1,5.0,22.0,2,4.0
1,2,4,-8500.0,19,1.0,1,1,6.0,1.0,2,4.0
2,1,4,None,36,None,1,1,1.0,18.0,2,4.0
1,2,4,91525.8818423216,27,1.0,1,1,6.0,22.0,2,4.0
1,2,4,None,36,1.0,1,1,6.0,19.0,2,4.0
1,1,3,None,53,1.0,1,1,5.0,21.0,1,4.0
6,1,4,-8500.0,37,None,1,1,5.0,None,2,1.0
1,2,4,42598.69575655827,13,1.0,1,1,1.0,19.0,2,4.0
9,2,3,-5955.745729047754,42,1.0,1,1,4.0,17.0,2,4.0
1,1,4,49086.54699916243,48,None,1,1,3.0,6.0,2,4.0
1,2,4,None,26,None,1,1,1.0,10.0,2,4.0
1,2,3,112738.32832013778,53,None,1,1,None,21.0,2,4.0
1,2,3,90189.1600686258,12,1.0,1,1,6.0,23.0,2,4.0
1,1,4,6796.879918429375,36,3.0,5,1,1.0,16.0,2,4.0
1,2,4,-8500.0,45,None,1,1,None,12.0,2,4.0
1,1,4,196112.5197755576,26,1.0,1,1,6.0,16.0,2,4.0
1,1,3,None,17,1.0,1,1,None,22.0,2,4.0
1,2,4,43123.76136929006,36,1.0,1,1,6.0,19.0,2,4.0
1,1,4,15986.709819451218,55,None,1,1,None,22.0,2,2.0
8,2,4,103032.11705435344,13,1.0,1,1,6.0,21.0,2,4.0
1,2,4,-7448.634153081235,51,None,1,1,6.0,18.0,2,4.0
6,1,4,109055.57858623378,13,None,1,1,1.0,9.0,2,4.0
1,1,4,-8500.0,26,None,1,1,6.0,20.0,2,4.0
1,2,3,57401.76130349192,6,6.0,1,1,1.0,19.0,2,4.0
1,1,4,12736.894821563506,37,None,1,1,5.0,16.0,2,4.0
1,1,4,66838.26646394312,37,1.0,1,1,6.0,1.0,2,4.0
2,1,3,40520.56921261553,53,1.0,1,1,6.0,19.0,2,4.0
1,2,4,None,56,1.0,1,1,6.0,16.0,2,4.0
4,2,3,None,6,None,1,1,1.0,22.0,2,4.0
1,1,4,66762.03824590248,25,2.0,1,1,1.0,20.0,2,4.0
1,2,4,None,48,8.0,1,1,1.0,22.0,2,1.0
1,2,4,44181.865324998325,51,1.0,1,1,6.0,19.0,2,4.0
9,2,4,None,36,3.0,1,1,6.0,4.0,2,4.0
1,1,4,None,48,None,1,1,6.0,11.0,2,4.0
1,2,4,108846.22997363856,26,1.0,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,56,None,1,1,6.0,20.0,2,4.0
1,1,3,110050.53196015564,6,1.0,1,1,6.0,17.0,2,4.0
1,2,4,38469.63906822484,24,1.0,1,1,1.0,21.0,2,4.0
1,2,4,3727.753354732202,26,None,1,1,6.0,22.0,2,4.0
1,2,3,44048.49094664818,12,1.0,1,1,None,18.0,2,4.0
1,1,4,29613.2790959142,37,5.0,1,2,6.0,16.0,2,4.0
1,2,4,-8500.0,37,3.0,1,1,1.0,20.0,2,4.0
1,2,4,69934.49520895042,13,None,1,1,6.0,4.0,2,4.0
2,1,4,122163.7745755474,51,None,1,1,None,9.0,2,None
1,2,4,73808.94705472505,24,None,1,1,6.0,22.0,2,4.0
9,1,4,None,51,1.0,1,1,6.0,19.0,2,4.0
7,1,4,-8500.0,19,None,1,1,None,20.0,2,4.0
9,1,3,86813.4549919368,20,1.0,1,1,6.0,22.0,2,4.0
1,2,4,56801.12979170572,27,None,1,1,None,20.0,2,None
2,1,4,81186.56179269534,36,None,1,1,4.0,22.0,2,4.0
8,2,3,31402.443458533067,6,None,1,1,6.0,20.0,2,4.0
8,2,3,57464.52085482092,6,1.0,1,1,6.0,16.0,2,4.0
1,1,4,59992.66535572362,37,1.0,5,1,1.0,19.0,2,4.0
1,1,4,21859.50010726397,55,None,1,1,1.0,21.0,2,None
1,1,4,-8500.0,48,None,5,2,6.0,19.0,2,4.0
1,2,3,60468.05520665451,12,1.0,1,1,None,21.0,2,4.0
1,2,4,52237.88337472959,51,6.0,1,1,6.0,4.0,2,4.0
1,1,3,56771.12835816837,53,None,1,1,1.0,21.0,2,4.0
9,1,4,10733.690356694206,48,None,1,1,5.0,19.0,2,4.0
1,1,4,29671.966291836052,19,None,1,1,1.0,20.0,2,4.0
1,1,9,19217.72889076481,16,2.0,1,1,1.0,21.0,2,4.0
1,1,4,144622.90087527077,45,2.0,1,1,6.0,20.0,2,4.0
1,1,3,208089.3766151762,17,1.0,1,1,None,21.0,2,4.0
1,2,4,-8500.0,56,1.0,1,1,4.0,4.0,2,None
1,1,3,None,12,None,1,1,1.0,16.0,2,4.0
8,1,4,66097.7218723386,48,1.0,1,1,None,20.0,2,4.0
1,2,4,23121.30287126401,26,1.0,1,1,6.0,10.0,2,4.0
8,1,3,None,42,1.0,1,1,None,16.0,2,4.0
1,2,4,56507.37568963952,56,1.0,1,1,6.0,19.0,2,4.0
1,2,3,135478.95286438288,12,1.0,1,2,1.0,19.0,2,4.0
1,1,3,61678.111608004605,17,1.0,1,1,None,14.0,2,4.0
1,2,3,None,17,5.0,1,1,1.0,16.0,2,4.0
1,2,4,73012.01660592137,4,None,1,1,6.0,20.0,1,4.0
1,1,4,25479.969208289334,4,1.0,1,1,6.0,11.0,2,4.0
1,1,3,-8500.0,17,1.0,1,2,1.0,16.0,2,4.0
6,1,4,49279.91810583184,56,7.0,1,1,6.0,16.0,2,4.0
1,1,3,125927.14015077728,17,1.0,1,1,1.0,21.0,2,4.0
2,2,3,-8500.0,8,None,1,1,None,1.0,2,4.0
1,1,4,24318.01436083537,25,None,1,1,3.0,13.0,2,4.0
1,2,4,53662.32989621141,48,None,1,1,6.0,18.0,2,4.0
1,1,3,39525.88422377245,17,1.0,1,1,1.0,19.0,2,4.0
1,2,4,32255.152039095385,25,None,1,1,4.0,4.0,2,None
9,1,4,53730.53811067661,26,1.0,1,1,6.0,18.0,2,4.0
1,1,3,None,6,1.0,1,1,1.0,6.0,2,4.0
4,1,3,14748.259436010076,42,1.0,4,1,1.0,16.0,2,4.0
1,1,4,-8500.0,25,1.0,1,1,1.0,21.0,2,4.0
1,2,4,49389.513628669454,49,None,1,1,1.0,22.0,2,4.0
1,1,4,None,36,None,1,1,None,22.0,1,4.0
1,2,4,48038.63791095237,56,None,1,1,6.0,18.0,2,4.0
1,1,4,-8500.0,45,1.0,1,1,3.0,18.0,2,None
2,2,3,None,6,1.0,1,1,6.0,12.0,1,4.0
9,1,3,11974.739617564825,6,None,4,1,6.0,20.0,2,4.0
8,1,2,None,30,1.0,1,1,1.0,16.0,2,4.0
1,1,4,175846.9921906597,13,1.0,1,1,6.0,16.0,2,4.0
1,1,3,114593.43689504317,6,None,1,1,1.0,19.0,2,4.0
1,1,4,-8500.0,13,1.0,1,1,None,17.0,2,4.0
1,1,3,4726.866876538625,17,1.0,1,1,6.0,23.0,2,4.0
1,2,4,28258.39967444804,24,1.0,1,1,6.0,19.0,2,4.0
1,2,3,None,42,3.0,1,1,6.0,22.0,2,4.0
1,1,4,-8500.0,48,None,1,1,None,19.0,2,4.0
9,1,3,131558.92748105552,12,None,1,1,1.0,4.0,2,4.0
9,1,4,None,13,None,1,1,6.0,1.0,2,4.0
1,1,4,56123.87443923764,56,1.0,1,1,1.0,20.0,2,4.0
1,1,4,-823.9353156035431,27,3.0,1,1,None,16.0,2,4.0
1,1,3,78378.51706846774,47,None,1,1,6.0,15.0,1,None
1,2,3,72776.71601049068,53,None,1,1,6.0,22.0,1,None
1,2,3,328.7084644243514,6,1.0,1,1,6.0,19.0,2,4.0
1,1,3,71428.38642738912,6,8.0,1,1,6.0,16.0,2,4.0
9,2,3,None,6,None,1,1,None,18.0,2,4.0
1,1,3,None,6,1.0,1,1,6.0,19.0,2,4.0
1,1,3,None,17,None,1,1,None,13.0,2,4.0
1,2,3,47394.13748092714,8,1.0,1,1,1.0,21.0,2,4.0
9,2,4,12797.551038057736,24,1.0,1,1,1.0,18.0,2,4.0
1,2,4,31316.524561915103,27,None,1,1,1.0,11.0,2,None
8,2,4,-8500.0,36,1.0,1,1,4.0,22.0,2,4.0
1,1,4,-8500.0,26,None,1,1,None,20.0,2,4.0
2,2,3,53624.1365627234,6,1.0,1,1,1.0,17.0,2,4.0
1,2,3,15128.185939520328,6,None,1,1,6.0,22.0,2,4.0
9,1,3,None,53,None,1,1,1.0,21.0,2,4.0
1,1,4,85013.81198679988,36,None,1,1,6.0,17.0,2,4.0
2,2,3,-8500.0,33,1.0,4,1,1.0,22.0,2,4.0
9,1,4,82569.64131992328,13,1.0,1,1,6.0,21.0,2,4.0
9,1,4,-8500.0,26,None,1,1,6.0,16.0,1,4.0
1,1,3,113919.93936496244,6,1.0,1,1,6.0,19.0,2,4.0
1,2,3,105951.33186527604,47,1.0,1,1,6.0,1.0,2,4.0
8,2,4,45436.80313694602,26,1.0,1,1,6.0,22.0,2,4.0
1,2,3,65410.67838173106,42,1.0,1,1,1.0,16.0,2,4.0
2,2,4,None,26,1.0,1,1,None,14.0,2,4.0
1,2,4,131569.04733116104,55,1.0,1,1,1.0,19.0,2,4.0
1,1,4,19897.38790897844,25,1.0,1,1,6.0,11.0,2,4.0
8,1,4,24808.43953883053,36,None,1,1,1.0,19.0,2,4.0
9,2,4,-6993.899127616256,21,1.0,1,1,6.0,21.0,2,4.0
1,1,4,None,37,None,1,1,1.0,4.0,2,4.0
1,2,4,None,25,None,1,1,None,19.0,2,2.0
1,2,4,None,55,None,1,1,None,20.0,2,4.0
1,2,4,982.289045392994,37,1.0,1,1,1.0,1.0,2,4.0
1,1,3,114666.52535978545,17,1.0,1,1,6.0,18.0,2,4.0
1,2,4,None,56,1.0,1,1,6.0,21.0,2,4.0
1,2,3,132067.47538564826,17,1.0,1,1,6.0,1.0,2,4.0
1,2,4,96138.80022024408,36,4.0,1,1,6.0,20.0,2,4.0
8,1,3,90806.67640194375,6,None,1,1,6.0,18.0,2,4.0
1,2,4,None,56,1.0,1,1,1.0,21.0,2,4.0
9,1,4,109235.99379486626,25,1.0,1,1,6.0,2.0,2,None
1,1,4,109450.87483403747,37,1.0,4,1,None,23.0,2,4.0
1,1,2,28672.727704954097,31,None,1,1,6.0,16.0,2,4.0
1,2,3,-8500.0,53,1.0,1,1,1.0,18.0,2,4.0
1,2,3,None,12,1.0,1,1,1.0,19.0,2,4.0
1,1,3,16165.328391041072,29,1.0,1,1,1.0,19.0,2,4.0
9,2,4,None,24,1.0,1,1,1.0,21.0,2,4.0
1,2,4,22821.214799347472,36,1.0,1,1,6.0,20.0,2,4.0
1,2,4,11462.402053029538,48,None,1,1,5.0,16.0,2,1.0
1,1,4,89593.53578701611,55,None,1,1,6.0,19.0,2,4.0
1,2,4,None,37,1.0,1,1,None,22.0,2,4.0
1,1,3,40319.21938949934,12,1.0,1,1,1.0,1.0,2,4.0
1,2,3,53641.56725929898,42,1.0,1,1,1.0,21.0,2,None
1,1,4,None,37,1.0,1,1,None,21.0,2,4.0
1,2,4,None,24,1.0,1,1,6.0,11.0,2,4.0
1,2,4,None,56,1.0,1,1,1.0,14.0,2,4.0
1,2,3,22039.64526471621,47,1.0,1,1,1.0,19.0,2,4.0
1,1,4,150628.4146814792,56,1.0,1,1,1.0,1.0,2,4.0
9,2,4,None,37,1.0,1,1,4.0,16.0,2,4.0
1,2,4,144267.7729178435,26,2.0,1,1,1.0,16.0,2,4.0
1,2,4,30518.25718405744,21,5.0,1,1,None,11.0,2,4.0
6,1,3,None,29,1.0,1,1,6.0,17.0,2,4.0
1,2,4,72334.36348637252,25,7.0,1,1,1.0,19.0,2,4.0
1,1,3,15615.188814547058,20,None,1,1,None,24.0,2,None
1,2,3,None,47,1.0,1,1,1.0,21.0,2,4.0
1,2,3,-7083.130457528656,12,1.0,1,1,6.0,None,2,4.0
1,2,3,-8500.0,53,None,1,1,6.0,None,2,4.0
1,2,4,43721.716424084974,36,None,1,1,1.0,19.0,2,4.0
1,1,3,82279.58516561551,29,1.0,1,1,6.0,20.0,2,None
1,2,4,None,13,1.0,1,1,1.0,19.0,2,2.0
1,2,4,173274.69919553306,24,6.0,1,1,1.0,19.0,2,4.0
1,2,4,-8500.0,13,None,1,1,1.0,20.0,2,None
2,1,4,-8500.0,45,None,1,1,1.0,1.0,2,None
1,1,3,-7032.428156135356,6,1.0,1,1,1.0,16.0,2,4.0
1,1,3,None,8,1.0,1,1,1.0,19.0,2,4.0
1,2,4,8373.859951077502,56,1.0,1,1,6.0,16.0,2,4.0
1,2,4,103656.48464416206,21,None,1,1,6.0,1.0,2,None
1,2,3,5969.3283834985705,42,1.0,1,1,6.0,16.0,2,4.0
1,1,4,120458.9904468779,37,None,1,1,1.0,22.0,2,None
1,2,4,93340.90908070156,48,1.0,1,1,1.0,20.0,2,4.0
1,1,3,143508.79595117134,47,4.0,1,1,None,19.0,2,4.0
1,1,3,2665.538917932463,8,1.0,1,1,6.0,21.0,2,4.0
1,2,4,None,51,1.0,1,2,1.0,20.0,2,4.0
9,2,3,None,17,1.0,1,1,6.0,20.0,2,4.0
9,2,3,69153.82403619027,29,1.0,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,13,2.0,1,1,1.0,1.0,2,None
1,2,3,41935.09892524296,6,None,1,1,1.0,21.0,2,4.0
1,1,3,93170.99222351816,29,None,1,1,3.0,4.0,2,4.0
1,1,3,None,29,1.0,1,1,3.0,16.0,2,4.0
1,1,3,153383.8073398848,6,1.0,1,1,1.0,21.0,2,4.0
9,2,3,162467.48958842145,8,1.0,1,1,6.0,16.0,1,4.0
1,1,4,128287.7033630776,25,None,1,1,1.0,19.0,2,2.0
1,2,3,38961.55826651525,6,None,1,1,4.0,1.0,2,4.0
1,2,4,114694.50156333952,27,1.0,1,1,1.0,22.0,2,4.0
2,2,4,None,21,1.0,1,1,6.0,19.0,2,4.0
1,2,4,78496.20898587584,55,3.0,1,1,1.0,21.0,2,4.0
1,1,4,77861.7520372871,51,None,1,1,6.0,3.0,2,None
1,2,4,None,48,None,1,1,1.0,11.0,2,1.0
1,1,4,-8500.0,56,None,1,1,1.0,19.0,2,4.0
2,2,3,29847.019435276485,6,None,1,1,3.0,20.0,1,4.0
2,2,4,None,51,1.0,1,1,6.0,19.0,2,4.0
9,2,3,-8500.0,6,None,1,1,4.0,21.0,2,4.0
1,2,4,-8500.0,4,2.0,4,1,1.0,20.0,2,4.0
1,1,3,-8500.0,42,None,1,1,6.0,20.0,2,4.0
1,1,4,72368.4258712159,56,5.0,1,1,1.0,1.0,2,4.0
1,2,4,148333.0259799639,24,8.0,5,1,6.0,20.0,2,4.0
2,2,3,63651.35640435708,6,1.0,1,1,None,18.0,2,4.0
8,2,4,None,37,1.0,1,1,1.0,21.0,2,4.0
1,2,4,57264.00865559073,55,1.0,1,1,1.0,21.0,2,4.0
1,1,4,None,36,1.0,1,1,6.0,19.0,1,4.0
9,1,4,102810.4385399978,25,None,1,1,6.0,17.0,2,4.0
1,2,3,21530.664049319003,17,None,1,1,None,21.0,2,None
8,1,4,33865.23011943252,37,None,1,1,1.0,19.0,1,4.0
9,1,4,-8500.0,45,None,1,1,1.0,21.0,2,4.0
9,1,4,130924.85253707002,36,1.0,1,1,None,4.0,2,4.0
1,2,4,None,13,1.0,1,1,6.0,21.0,2,4.0
1,1,4,None,51,1.0,1,1,6.0,16.0,2,4.0
1,2,4,55660.95753990328,39,None,1,1,5.0,21.0,2,None
1,1,3,67621.31647295642,12,None,1,1,None,21.0,2,4.0
1,2,3,-8500.0,8,None,1,1,6.0,18.0,2,4.0
1,2,3,58923.52627874917,42,None,1,1,1.0,21.0,2,4.0
1,1,4,178030.3849145519,18,2.0,1,1,6.0,16.0,2,4.0
1,1,4,20986.04560772458,24,1.0,1,1,1.0,18.0,2,None
1,2,4,61207.07936305553,56,1.0,1,1,None,21.0,2,4.0
1,2,3,94288.50936643612,6,1.0,1,1,1.0,22.0,2,4.0
1,1,4,68141.91625887554,45,1.0,1,1,None,21.0,2,4.0
1,2,3,None,17,None,1,1,1.0,19.0,2,4.0
1,1,4,19239.134817297952,4,1.0,1,1,6.0,24.0,2,None
1,2,4,129416.71917066386,39,8.0,1,1,None,16.0,2,4.0
1,2,3,171181.95907215384,8,2.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,36,1.0,1,1,6.0,20.0,2,4.0
8,1,4,-8500.0,4,None,1,1,6.0,22.0,2,None
1,2,3,43000.64319919684,53,None,1,1,1.0,20.0,2,4.0
1,2,4,-8500.0,36,1.0,5,1,1.0,3.0,2,4.0
1,2,3,22001.59624212764,8,8.0,1,1,None,21.0,2,4.0
1,2,4,40841.79190921052,36,None,1,1,6.0,12.0,2,4.0
8,2,3,121163.69899818936,17,None,5,1,1.0,21.0,2,4.0
1,2,4,7353.344101436276,39,None,1,1,1.0,20.0,2,None
6,2,4,-8500.0,45,None,1,1,6.0,17.0,2,4.0
1,1,3,-8500.0,20,None,1,1,1.0,21.0,2,4.0
1,2,3,59901.90806582562,17,None,1,1,4.0,21.0,2,4.0
1,1,3,None,28,1.0,1,1,1.0,21.0,2,4.0
1,2,3,85354.39544141541,12,1.0,1,1,6.0,19.0,2,4.0
1,1,4,69470.65765000336,27,1.0,1,1,6.0,17.0,2,None
1,2,3,-8500.0,12,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,42,None,1,1,None,20.0,2,4.0
1,1,3,22556.849698083992,40,1.0,3,1,1.0,20.0,2,4.0
9,1,4,26351.1813288849,13,None,1,1,None,21.0,2,4.0
1,1,2,None,34,1.0,1,1,1.0,21.0,2,4.0
1,2,4,76917.17488638876,36,1.0,1,1,1.0,20.0,2,4.0
1,2,3,-8500.0,12,None,1,1,4.0,8.0,2,None
8,2,3,-8500.0,12,None,1,1,4.0,20.0,2,4.0
1,1,4,43950.14485971939,21,1.0,1,1,1.0,19.0,2,4.0
1,2,4,74001.03330433281,56,1.0,1,1,2.0,19.0,2,4.0
9,1,3,15350.056581500332,42,1.0,1,1,6.0,19.0,2,4.0
8,2,3,-99.31873844093934,42,1.0,1,1,6.0,16.0,2,4.0
1,2,3,None,40,3.0,1,1,1.0,21.0,2,None
1,2,4,83628.26782558596,39,3.0,1,1,1.0,20.0,2,4.0
1,2,3,-8500.0,17,None,1,1,1.0,21.0,1,None
1,2,4,68089.49987230782,13,1.0,1,1,6.0,16.0,2,4.0
1,2,3,24228.8258018062,42,1.0,1,1,3.0,18.0,2,4.0
1,1,3,109803.24019053792,8,2.0,1,1,6.0,19.0,2,4.0
1,1,3,24594.50753959804,17,1.0,1,1,6.0,19.0,2,4.0
1,1,4,93456.02908035857,4,None,1,1,6.0,4.0,2,None
1,1,4,11598.228860740222,13,1.0,1,1,1.0,19.0,2,4.0
8,1,4,139945.8546470866,56,1.0,1,1,1.0,19.0,2,4.0
