RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,2,3,-8500.0,32,None,1,1,4.0,19.0,1,4.0
1,1,4,85829.99898653863,12,None,1,1,None,21.0,2,4.0
9,1,4,16483.206172810478,55,None,1,1,6.0,12.0,2,None
1,1,4,None,12,None,1,1,1.0,13.0,2,4.0
4,2,3,62534.54309973182,26,None,1,1,6.0,21.0,1,4.0
1,1,4,None,29,4.0,1,1,1.0,21.0,2,4.0
1,1,4,55151.21105968395,6,1.0,1,1,1.0,21.0,2,4.0
1,1,3,147657.17262322703,51,None,1,1,6.0,18.0,2,4.0
1,2,4,-8500.0,6,None,1,1,None,17.0,2,4.0
1,1,4,3687.161230026606,29,1.0,1,1,1.0,19.0,2,4.0
2,2,4,-8500.0,6,None,1,1,4.0,17.0,2,4.0
1,2,4,60269.42030570895,45,None,1,1,None,22.0,2,4.0
1,2,3,39184.33215651266,25,1.0,1,1,None,22.0,2,4.0
1,2,4,43829.10164509895,6,8.0,1,1,1.0,21.0,2,4.0
2,2,4,-8500.0,1,5.0,1,1,None,21.0,2,4.0
1,1,4,48861.05432956399,45,1.0,1,1,1.0,1.0,2,None
1,1,4,128938.03339861611,6,8.0,1,1,1.0,21.0,2,4.0
9,2,2,85286.36412338898,5,1.0,1,1,None,7.0,2,4.0
2,1,3,113818.82453294296,13,1.0,1,1,6.0,19.0,2,4.0
1,2,4,-8500.0,29,1.0,1,1,6.0,16.0,2,4.0
1,2,3,16970.888319901533,25,1.0,1,1,None,16.0,2,4.0
1,2,2,91834.5340404772,8,2.0,1,1,6.0,14.0,1,4.0
1,2,4,None,35,None,1,1,6.0,16.0,2,4.0
1,2,4,None,1,8.0,1,1,None,21.0,2,4.0
1,2,3,57408.02116293906,51,1.0,1,1,1.0,16.0,2,4.0
1,1,3,81633.5303724349,47,1.0,1,1,1.0,19.0,2,4.0
2,1,3,-8500.0,51,None,1,2,1.0,16.0,2,4.0
1,2,4,45438.11803635484,6,1.0,1,1,6.0,16.0,2,4.0
2,2,4,6566.08554409309,55,2.0,1,1,4.0,23.0,2,None
1,2,3,83662.31624629331,21,1.0,1,1,5.0,20.0,2,4.0
1,2,3,79762.22498383542,28,None,1,1,1.0,19.0,2,4.0
9,2,4,120275.05544120097,48,1.0,1,1,6.0,21.0,2,4.0
1,1,3,126770.10439233572,42,None,1,1,6.0,19.0,2,4.0
1,1,3,49893.40731347995,13,None,1,1,None,19.0,2,4.0
1,2,4,None,6,1.0,1,1,1.0,20.0,2,4.0
1,1,4,126578.95811675688,56,1.0,1,1,1.0,16.0,2,4.0
9,2,4,50592.07282436436,12,1.0,1,1,None,None,2,4.0
1,1,4,64995.13208339684,48,1.0,1,1,4.0,16.0,1,4.0
1,2,4,73053.94840631928,6,3.0,1,1,1.0,16.0,2,4.0
1,2,3,12092.314426708122,51,None,1,2,6.0,20.0,2,4.0
9,2,4,29146.13089816857,44,1.0,1,1,6.0,None,2,4.0
1,1,3,23537.251888636736,26,4.0,1,1,6.0,16.0,2,4.0
1,1,4,17413.71642536349,12,3.0,1,1,1.0,16.0,2,4.0
1,2,3,105870.67220319016,13,2.0,1,2,None,1.0,2,4.0
1,1,3,9415.263396097718,21,2.0,1,1,1.0,18.0,2,4.0
1,2,3,88237.26630217143,25,1.0,1,1,1.0,5.0,2,4.0
9,1,3,None,51,None,1,1,6.0,19.0,2,4.0
1,2,4,3333.442435562698,56,1.0,1,1,None,21.0,2,4.0
1,2,3,100147.1871454882,13,1.0,1,1,None,20.0,2,4.0
9,2,4,145687.69688893625,48,None,1,1,1.0,4.0,2,4.0
1,2,4,None,56,1.0,1,1,1.0,18.0,2,4.0
9,1,4,-8500.0,6,1.0,1,1,6.0,20.0,2,4.0
1,1,4,48924.064919690965,45,2.0,1,1,1.0,16.0,2,4.0
1,2,4,43073.40962292215,12,1.0,1,1,1.0,21.0,2,4.0
9,1,3,-8500.0,51,None,1,2,4.0,19.0,2,4.0
1,2,3,-4177.042066905429,26,None,1,1,None,19.0,2,4.0
1,2,3,-8500.0,42,1.0,1,1,6.0,20.0,2,4.0
1,1,3,16580.498296044003,42,2.0,1,1,1.0,22.0,2,4.0
9,2,4,None,6,None,1,1,1.0,16.0,2,4.0
1,2,4,-8500.0,6,1.0,1,1,1.0,19.0,2,4.0
1,2,4,None,55,2.0,1,1,None,1.0,2,4.0
1,2,3,54665.465517751385,13,1.0,1,1,1.0,22.0,2,4.0
1,2,4,99458.24266897768,41,8.0,1,1,6.0,19.0,2,4.0
1,2,4,72575.14733742985,6,None,1,1,6.0,18.0,2,4.0
1,2,3,27432.482830270576,27,1.0,1,1,1.0,16.0,2,4.0
1,2,3,None,31,3.0,1,1,1.0,16.0,2,4.0
1,2,4,33344.86702782517,56,1.0,1,1,4.0,21.0,2,4.0
1,2,4,4413.10835088489,29,1.0,1,1,6.0,20.0,2,4.0
1,2,3,-8500.0,26,1.0,1,1,4.0,22.0,2,4.0
8,1,4,137996.39269840624,48,1.0,1,1,6.0,18.0,2,4.0
1,2,4,40701.36784936609,29,1.0,1,1,6.0,20.0,1,4.0
2,1,4,-8500.0,40,None,1,1,6.0,4.0,2,4.0
1,2,4,-8500.0,6,None,1,1,6.0,1.0,2,4.0
2,1,3,-8500.0,51,1.0,1,1,1.0,19.0,2,4.0
1,2,4,17062.016615506902,48,None,1,2,5.0,12.0,2,4.0
1,2,3,48989.60963289739,25,7.0,1,1,6.0,16.0,2,4.0
1,2,3,55735.77481011511,25,None,1,1,None,4.0,2,None
1,1,3,None,25,None,1,1,1.0,19.0,2,1.0
1,2,4,54718.450047785256,6,None,1,1,1.0,23.0,2,4.0
2,1,4,None,48,1.0,1,1,6.0,22.0,2,4.0
1,1,3,88032.35408337685,21,1.0,1,1,4.0,13.0,1,4.0
1,2,4,45998.85556238786,56,1.0,1,1,1.0,23.0,2,4.0
8,2,4,54508.20360570097,48,1.0,5,2,1.0,19.0,2,4.0
1,1,3,150958.30738024635,22,1.0,1,1,6.0,16.0,2,4.0
1,1,4,-8500.0,48,None,1,1,6.0,14.0,2,None
1,2,3,99844.26770660248,26,None,1,1,6.0,23.0,2,4.0
1,2,4,None,40,1.0,1,1,1.0,20.0,2,4.0
1,2,4,-8500.0,48,None,1,1,4.0,19.0,1,4.0
1,1,4,None,6,None,1,1,None,21.0,2,4.0
1,1,3,58230.91164574393,21,1.0,1,1,6.0,10.0,2,4.0
1,1,4,20103.00412506961,55,None,1,1,6.0,3.0,2,None
1,1,3,None,13,None,1,1,1.0,15.0,2,4.0
1,2,4,100902.37649816126,50,1.0,1,1,None,20.0,2,4.0
1,1,4,74545.17214042037,29,None,1,1,4.0,19.0,2,4.0
1,1,4,97565.71753445058,6,1.0,1,1,1.0,1.0,2,4.0
1,2,4,152744.68859391683,29,8.0,1,1,1.0,16.0,2,4.0
7,2,4,128554.57131614946,6,None,1,1,6.0,None,2,4.0
2,1,4,21983.677488753085,6,None,1,1,6.0,4.0,2,4.0
1,1,4,185708.97687652503,55,6.0,1,1,6.0,22.0,2,4.0
1,2,4,87164.64706570448,56,1.0,1,1,None,17.0,2,4.0
1,2,3,81658.1471462928,26,None,1,1,4.0,4.0,2,2.0
1,2,4,None,12,None,1,1,1.0,21.0,2,4.0
8,1,3,55878.350656195405,51,1.0,1,1,6.0,1.0,2,4.0
1,1,4,17233.2136412077,40,None,1,1,1.0,16.0,2,4.0
1,1,3,14692.280998329676,47,1.0,1,1,1.0,1.0,2,4.0
1,2,4,91697.32993992972,29,1.0,1,1,6.0,16.0,2,4.0
1,1,3,-5249.679413001286,47,1.0,1,1,1.0,21.0,2,4.0
4,2,3,17203.471328854415,26,None,1,1,6.0,20.0,2,2.0
1,1,4,29733.984104561405,41,1.0,1,2,1.0,21.0,2,4.0
1,2,4,None,48,1.0,1,1,1.0,19.0,2,4.0
1,2,4,84473.14008337643,6,1.0,1,1,1.0,1.0,2,4.0
1,2,3,66908.59976603906,26,2.0,1,1,1.0,21.0,2,4.0
1,2,4,-5407.492748362231,6,None,1,1,2.0,19.0,2,4.0
9,2,4,None,6,2.0,1,1,6.0,4.0,2,4.0
1,2,4,-8500.0,48,3.0,1,1,1.0,16.0,2,4.0
1,2,4,155750.87763733306,12,None,5,1,4.0,12.0,2,4.0
1,2,4,82436.61770650255,12,1.0,1,1,None,19.0,2,4.0
1,2,4,None,56,1.0,1,1,1.0,16.0,2,4.0
1,2,2,None,8,1.0,1,1,None,19.0,2,None
1,2,4,None,12,8.0,1,1,1.0,16.0,2,4.0
1,1,4,70466.431505169,12,1.0,1,1,6.0,16.0,2,4.0
1,2,3,66391.78603787653,27,1.0,1,1,6.0,5.0,2,4.0
1,1,3,8071.941325930769,28,None,1,1,1.0,17.0,2,None
1,1,4,98718.78802957357,48,1.0,1,1,6.0,19.0,2,4.0
1,1,4,-8500.0,12,None,1,1,5.0,16.0,2,4.0
8,2,3,3600.2698500923,27,1.0,1,1,6.0,13.0,2,4.0
1,2,3,50936.89009322334,25,1.0,1,1,1.0,19.0,2,4.0
1,2,2,64174.47209857547,30,1.0,1,1,6.0,21.0,2,4.0
4,2,3,6476.750322803113,25,None,1,1,None,16.0,2,4.0
1,1,3,88799.34866302987,27,None,1,1,4.0,24.0,2,1.0
1,1,4,104535.21118621674,6,None,1,1,6.0,21.0,2,4.0
1,1,4,36945.96296406612,40,8.0,1,1,6.0,16.0,2,4.0
1,2,2,-2496.06365587176,8,1.0,1,1,6.0,21.0,2,4.0
1,2,3,36817.46010722489,21,1.0,1,1,1.0,19.0,1,4.0
1,2,3,None,26,None,1,1,4.0,18.0,2,4.0
1,2,4,None,56,1.0,1,1,6.0,16.0,2,4.0
1,2,4,None,12,1.0,1,1,6.0,19.0,2,4.0
1,1,4,13602.388406683483,48,None,1,1,6.0,12.0,2,None
2,2,4,-8500.0,29,3.0,1,2,1.0,19.0,2,4.0
8,1,4,-8500.0,6,None,1,1,None,4.0,2,1.0
1,1,4,79403.52504005865,12,1.0,1,1,1.0,20.0,2,4.0
9,1,4,57085.6136209825,41,6.0,1,1,1.0,16.0,2,4.0
9,2,4,21265.93506547837,6,None,1,1,1.0,16.0,2,4.0
1,1,4,70951.94184200521,41,None,1,1,6.0,12.0,2,4.0
8,1,4,53249.35777620497,12,1.0,1,1,1.0,21.0,2,4.0
1,1,4,52903.32221087492,56,1.0,1,1,6.0,2.0,2,4.0
8,1,3,None,13,1.0,1,1,1.0,19.0,2,4.0
1,1,3,None,13,1.0,1,1,6.0,19.0,2,4.0
1,1,3,-8500.0,26,6.0,1,1,1.0,18.0,2,4.0
9,2,4,-8500.0,6,None,1,1,None,18.0,2,4.0
1,2,3,None,42,1.0,1,1,1.0,20.0,2,4.0
1,1,4,None,48,7.0,1,1,1.0,22.0,2,4.0
1,2,4,25796.853955164766,6,1.0,1,1,1.0,19.0,2,4.0
1,2,3,6672.110808488324,26,None,4,1,None,16.0,1,4.0
1,1,4,73689.70294581796,6,1.0,1,1,None,4.0,2,4.0
1,2,2,11680.39567090197,8,2.0,1,1,6.0,19.0,2,4.0
1,1,4,-8500.0,45,1.0,1,1,1.0,19.0,2,4.0
9,1,4,-348.10940750352165,6,1.0,1,1,1.0,16.0,2,4.0
1,2,4,None,12,8.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,51,None,1,1,1.0,None,2,4.0
1,2,4,None,41,None,1,1,1.0,1.0,2,4.0
1,2,3,None,26,1.0,1,1,6.0,18.0,2,4.0
1,2,3,-8500.0,51,1.0,1,1,6.0,16.0,2,4.0
1,1,3,-8500.0,13,None,1,1,None,21.0,2,4.0
1,2,4,81292.21128866516,1,1.0,1,1,6.0,21.0,2,4.0
4,1,3,-8500.0,26,None,1,1,None,22.0,2,4.0
1,2,3,1571.699130855253,26,1.0,1,1,6.0,16.0,2,4.0
9,2,2,15035.28835725578,8,None,1,1,6.0,6.0,2,4.0
1,1,4,17085.411921931343,6,1.0,1,1,1.0,20.0,1,4.0
1,1,3,-8500.0,51,None,5,2,1.0,21.0,1,4.0
1,1,4,106897.98240607318,6,None,1,1,None,None,2,None
1,1,3,-8500.0,42,1.0,1,1,6.0,19.0,2,4.0
1,2,3,129629.9427426923,51,1.0,1,1,None,18.0,2,4.0
1,2,3,None,13,1.0,1,1,6.0,19.0,2,4.0
1,2,3,44039.600133050415,51,1.0,1,1,1.0,16.0,2,4.0
1,1,4,8020.964113451177,45,1.0,1,1,6.0,19.0,2,4.0
1,1,4,95906.5648035866,1,1.0,1,1,6.0,20.0,2,4.0
1,1,4,76422.90188765607,29,1.0,1,1,1.0,19.0,2,4.0
1,1,4,58585.58160742835,56,1.0,1,1,1.0,21.0,2,4.0
1,2,3,5113.177768537142,21,None,1,1,1.0,23.0,2,4.0
1,1,3,-8500.0,42,None,1,1,6.0,20.0,2,4.0
1,1,4,30971.86562556596,45,None,1,1,6.0,18.0,2,4.0
1,2,4,98392.02707630806,48,1.0,1,1,None,21.0,2,4.0
1,1,4,None,56,None,1,1,6.0,16.0,2,4.0
9,2,3,None,42,None,1,1,None,17.0,2,4.0
1,2,3,62420.90221614924,26,None,1,1,6.0,21.0,2,4.0
1,2,4,107237.47739750774,6,3.0,3,2,1.0,22.0,2,1.0
1,1,4,114005.8609492668,12,3.0,4,1,1.0,19.0,2,4.0
1,2,3,54049.65277054187,13,1.0,1,1,1.0,21.0,2,4.0
2,1,3,32751.37814799089,22,None,1,1,6.0,19.0,2,4.0
2,1,4,106220.43882754583,6,None,1,1,None,19.0,1,4.0
2,1,3,None,42,4.0,1,1,1.0,16.0,2,4.0
1,1,4,6196.7118374589845,48,2.0,1,1,6.0,21.0,2,4.0
1,1,3,-8500.0,42,1.0,1,1,3.0,20.0,2,4.0
9,2,3,-8500.0,13,1.0,1,1,1.0,21.0,2,4.0
1,1,3,-8500.0,42,None,1,1,None,19.0,2,4.0
9,1,4,-8500.0,1,None,1,1,None,15.0,2,None
1,2,4,163840.36444061057,1,None,1,1,6.0,20.0,2,4.0
1,2,4,-8500.0,29,3.0,1,1,None,21.0,2,4.0
8,2,4,None,1,8.0,1,1,6.0,19.0,2,4.0
1,2,3,135104.61795749445,21,1.0,5,1,6.0,19.0,2,4.0
6,2,3,-6015.071817441873,13,None,1,2,1.0,22.0,2,1.0
1,2,4,136652.53458290352,35,6.0,1,1,1.0,19.0,2,4.0
1,1,3,-8500.0,42,1.0,1,1,4.0,22.0,2,4.0
1,1,3,100368.22422199734,13,1.0,1,1,6.0,16.0,2,4.0
1,2,4,53718.54231435298,12,None,4,2,None,18.0,1,4.0
1,2,3,21823.60436787285,51,1.0,1,1,5.0,22.0,2,4.0
1,2,3,None,25,1.0,1,1,1.0,22.0,2,4.0
9,2,4,38144.10659298342,45,None,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,45,8.0,1,1,6.0,16.0,2,4.0
1,1,4,None,48,1.0,1,1,6.0,22.0,2,2.0
2,2,4,-8500.0,45,1.0,1,1,6.0,17.0,2,4.0
1,1,3,62849.44360687365,22,None,1,1,1.0,19.0,2,4.0
1,1,3,None,27,1.0,1,1,1.0,21.0,2,4.0
1,1,4,144164.10615541178,6,2.0,1,1,1.0,17.0,2,4.0
1,1,3,None,13,1.0,1,1,1.0,19.0,2,4.0
8,1,4,47382.64435367092,55,4.0,1,1,1.0,16.0,2,None
1,1,3,33654.89202012042,32,None,1,1,6.0,22.0,2,None
1,1,2,74285.18162838901,8,1.0,1,1,1.0,20.0,2,None
2,1,4,-7061.139146872556,6,None,1,1,1.0,23.0,2,4.0
1,2,4,None,1,1.0,1,1,1.0,19.0,2,4.0
1,1,3,55770.51711475854,25,1.0,1,1,1.0,19.0,2,4.0
1,2,4,None,12,1.0,1,1,None,18.0,2,4.0
2,1,3,24883.98591609001,22,1.0,1,1,None,19.0,2,4.0
1,1,3,18.18309930293617,51,1.0,1,1,6.0,21.0,2,4.0
1,1,4,-8500.0,56,None,1,1,6.0,17.0,2,4.0
2,2,3,-2117.5332398018727,13,1.0,1,1,None,17.0,2,4.0
1,2,4,14779.80746481329,6,None,1,2,5.0,4.0,2,2.0
1,1,4,-8500.0,55,1.0,1,1,6.0,21.0,2,None
9,2,2,-8500.0,8,None,1,1,None,17.0,2,4.0
1,1,4,48356.88129162913,48,None,1,1,None,4.0,2,None
1,2,4,-8500.0,12,None,1,1,4.0,4.0,2,None
1,2,3,None,42,None,5,1,1.0,20.0,2,4.0
1,2,4,26735.06847496793,12,None,1,1,None,1.0,2,None
9,1,3,-8500.0,13,1.0,4,1,None,18.0,2,4.0
2,1,3,28705.39188552205,47,1.0,1,1,6.0,1.0,2,4.0
9,2,4,45547.39810848791,6,1.0,1,1,1.0,21.0,2,4.0
1,2,4,None,41,None,4,1,6.0,4.0,2,4.0
1,2,4,-5850.977959606425,6,None,1,1,6.0,19.0,1,4.0
9,2,3,None,42,1.0,1,1,None,19.0,2,4.0
1,2,4,55195.5595883128,29,3.0,1,1,None,19.0,2,4.0
1,2,4,-555.1764818041192,12,6.0,1,1,1.0,22.0,2,4.0
1,2,3,144464.72398940203,37,None,1,1,None,4.0,2,None
1,1,3,47164.06274768863,36,1.0,1,1,1.0,19.0,2,4.0
1,1,3,161695.46373638307,36,1.0,1,1,1.0,16.0,2,4.0
1,2,3,None,42,1.0,1,1,1.0,19.0,2,4.0
1,1,3,125463.41266213176,37,None,1,1,6.0,24.0,2,4.0
8,2,3,90841.09726175622,36,None,1,1,6.0,20.0,1,None
1,2,4,1465.862768073981,4,None,1,1,None,1.0,1,4.0
1,2,4,None,6,None,1,1,None,20.0,2,4.0
1,1,3,92994.91051145217,37,1.0,1,1,1.0,4.0,2,4.0
9,2,3,-8500.0,47,1.0,1,2,1.0,None,2,4.0
1,2,3,-8500.0,42,1.0,1,1,1.0,12.0,2,4.0
1,1,4,21696.381787232465,53,None,1,1,6.0,1.0,2,None
1,2,4,33269.822926708104,55,None,1,1,5.0,16.0,2,None
1,2,3,13823.099214455571,17,1.0,1,1,6.0,19.0,2,4.0
1,2,4,20963.315385254937,18,None,1,1,1.0,19.0,2,1.0
1,2,4,-8500.0,40,1.0,1,1,4.0,22.0,2,4.0
1,2,4,189818.17786752287,12,1.0,1,1,1.0,22.0,2,4.0
1,1,4,79063.0635666755,4,1.0,1,1,1.0,24.0,2,4.0
1,2,4,67201.38542009627,34,None,1,1,1.0,16.0,2,4.0
1,2,4,150435.61176979647,48,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,13,None,1,1,6.0,20.0,1,4.0
1,2,3,108418.2663323655,37,None,1,1,None,22.0,1,4.0
2,1,4,130105.90881038924,29,2.0,1,1,1.0,16.0,2,4.0
1,2,4,22424.30165381564,4,5.0,1,1,1.0,22.0,2,4.0
1,1,4,96847.85002195688,24,3.0,1,1,6.0,19.0,2,4.0
1,1,2,59808.05338484991,2,None,1,1,4.0,20.0,2,4.0
1,1,4,None,4,3.0,1,1,6.0,16.0,2,4.0
1,2,4,43604.52060623451,53,8.0,1,1,1.0,20.0,2,4.0
1,1,4,58658.94733995466,55,None,1,1,5.0,21.0,2,2.0
1,1,4,120419.23350569417,34,None,1,1,6.0,20.0,2,4.0
9,2,3,-2533.8048010801576,54,1.0,1,1,3.0,21.0,2,4.0
1,1,4,153490.74605854254,39,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,36,None,1,1,4.0,17.0,2,4.0
1,2,3,47343.87258489208,37,1.0,1,1,6.0,21.0,2,4.0
8,1,3,8208.723633160225,36,None,1,1,1.0,21.0,2,4.0
1,1,2,34253.51516262915,72,None,1,1,None,19.0,1,1.0
1,1,4,-8500.0,34,1.0,1,2,6.0,20.0,2,4.0
1,2,4,57820.858518254,53,None,1,2,6.0,19.0,2,4.0
1,1,4,None,34,1.0,4,1,None,16.0,2,4.0
1,1,4,21639.759579544658,18,1.0,1,1,6.0,17.0,2,4.0
1,2,4,-8500.0,53,1.0,1,1,5.0,14.0,2,4.0
1,2,4,77226.01860571996,29,1.0,1,1,6.0,10.0,2,4.0
1,2,3,116803.22658577656,37,None,1,1,6.0,11.0,2,4.0
1,2,4,None,53,1.0,1,1,1.0,None,2,4.0
1,2,4,6065.378917110174,4,1.0,1,1,1.0,19.0,2,4.0
1,1,4,155204.6767018606,39,1.0,1,1,None,14.0,2,4.0
8,1,3,None,17,None,1,1,1.0,20.0,1,4.0
1,2,3,26215.59845135273,42,None,1,1,1.0,21.0,2,4.0
1,1,1,97658.49493781822,20,1.0,1,1,None,19.0,2,4.0
1,1,4,None,53,1.0,1,1,None,19.0,2,4.0
1,2,3,None,13,1.0,1,1,1.0,16.0,2,4.0
1,1,4,100281.81544083072,9,1.0,1,1,1.0,16.0,2,4.0
1,1,4,39293.40464223703,56,5.0,1,1,6.0,16.0,2,4.0
1,2,4,126473.94986692224,56,3.0,1,1,1.0,19.0,1,4.0
1,2,3,51731.08385629283,51,None,1,1,None,8.0,2,None
1,1,4,51963.72186771081,19,None,1,1,None,19.0,2,4.0
1,2,4,-8500.0,4,None,1,1,6.0,17.0,2,1.0
1,2,4,-4677.750715773851,55,None,1,1,1.0,20.0,1,4.0
1,2,4,106751.47770505091,56,None,1,1,1.0,16.0,2,4.0
1,2,4,5847.510764838953,56,None,1,1,None,21.0,2,None
3,2,2,None,72,1.0,1,1,1.0,1.0,2,4.0
1,1,3,144259.8050808511,37,None,1,1,6.0,12.0,2,4.0
1,2,3,48613.58658417213,17,None,1,1,None,19.0,2,4.0
1,2,4,81683.17354661561,18,8.0,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,48,2.0,4,1,1.0,17.0,2,4.0
1,1,3,-8500.0,13,1.0,1,1,6.0,9.0,2,2.0
1,1,4,162324.9946333556,48,1.0,1,1,6.0,11.0,2,4.0
1,1,3,105646.111099326,27,None,1,1,None,19.0,2,4.0
1,1,4,None,56,None,1,1,3.0,4.0,2,1.0
1,1,3,72013.19106139708,36,5.0,1,1,1.0,16.0,2,4.0
1,2,3,49017.7400154434,13,None,1,1,6.0,None,2,1.0
1,2,4,82168.3906024466,39,1.0,1,1,1.0,16.0,2,4.0
4,2,3,145966.27187785157,36,1.0,3,1,1.0,16.0,2,4.0
9,2,4,64906.0344915374,48,2.0,1,1,None,18.0,2,4.0
1,1,3,-8500.0,13,1.0,1,1,1.0,1.0,2,4.0
1,2,4,161731.09707741177,34,None,1,1,4.0,19.0,2,4.0
1,1,3,159665.8136907527,36,1.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,56,1.0,1,1,1.0,21.0,2,4.0
1,1,3,143588.07309632667,42,1.0,1,1,6.0,18.0,2,None
8,2,4,55208.67150421513,48,None,1,1,4.0,17.0,2,4.0
1,1,4,123476.55587284418,39,1.0,1,1,None,19.0,2,4.0
6,2,4,-8500.0,19,None,1,1,6.0,21.0,2,4.0
9,1,3,-8500.0,36,None,4,1,None,18.0,2,None
1,2,4,-8500.0,56,1.0,1,1,6.0,20.0,1,4.0
1,1,4,58036.210032233816,34,1.0,1,1,6.0,21.0,2,4.0
1,1,3,84491.11339378214,42,1.0,1,1,6.0,16.0,2,4.0
1,1,3,15344.27820079052,36,1.0,1,1,1.0,15.0,2,4.0
1,2,4,-8500.0,56,None,1,1,1.0,18.0,2,4.0
1,1,3,76594.525408864,36,1.0,1,1,5.0,1.0,2,None
1,2,3,None,13,1.0,1,1,None,21.0,2,4.0
1,2,3,46576.67162515035,37,1.0,1,1,None,6.0,2,4.0
1,2,4,None,9,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,56,None,1,1,None,18.0,2,None
1,1,3,None,13,1.0,1,1,1.0,13.0,2,None
1,1,3,127341.76264561206,51,1.0,1,1,6.0,20.0,2,4.0
1,2,4,52833.77855374757,19,2.0,3,1,6.0,16.0,2,4.0
9,2,4,None,48,None,1,1,None,13.0,2,None
8,2,4,74424.85627901231,18,1.0,4,1,1.0,18.0,2,4.0
1,1,4,132268.2757508573,18,2.0,1,1,1.0,22.0,2,4.0
1,2,3,32953.69247581019,17,3.0,1,1,6.0,22.0,2,4.0
1,1,3,46976.68921010694,17,1.0,1,1,None,17.0,2,None
1,1,3,141792.6264197411,42,1.0,1,1,6.0,17.0,2,4.0
9,2,3,141157.63685195782,27,None,1,1,None,18.0,2,4.0
1,2,3,77049.01156318861,51,None,1,1,5.0,17.0,2,4.0
9,1,4,47493.7492996345,40,1.0,1,1,6.0,16.0,2,None
1,2,3,None,17,None,1,1,6.0,16.0,2,4.0
9,2,4,65392.329576363016,48,1.0,1,1,None,14.0,2,4.0
1,1,4,-8500.0,48,2.0,1,1,2.0,19.0,2,4.0
1,1,3,119008.43512408744,51,6.0,1,1,6.0,11.0,2,4.0
1,2,3,16424.3059646981,28,1.0,1,1,6.0,18.0,2,4.0
1,1,3,None,51,None,1,1,6.0,21.0,2,4.0
1,2,3,39550.38076708664,28,None,1,1,1.0,18.0,2,None
1,1,2,-8500.0,33,1.0,1,1,6.0,21.0,2,4.0
1,2,3,None,13,None,1,1,1.0,22.0,2,4.0
1,1,4,125323.58033135088,48,1.0,1,1,1.0,21.0,2,4.0
8,1,3,77656.9777489491,47,None,1,1,6.0,17.0,2,4.0
6,2,3,-8500.0,17,None,1,1,6.0,3.0,2,4.0
8,2,3,101356.50697054958,36,1.0,1,1,5.0,14.0,2,4.0
1,1,4,221583.23855261397,56,1.0,1,1,1.0,22.0,2,4.0
1,1,4,93177.95562934296,34,None,1,1,6.0,19.0,2,4.0
1,1,4,49727.90453715512,19,1.0,1,1,6.0,17.0,2,4.0
1,1,3,141234.37734785158,17,7.0,1,1,1.0,18.0,2,4.0
