RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,2,4,29930.2763659422,17,None,1,1,6.0,14.0,2,4.0
1,2,3,None,27,1.0,1,1,5.0,19.0,1,4.0
8,1,4,31009.70812505745,39,None,1,1,5.0,18.0,2,None
1,1,4,None,56,1.0,1,1,6.0,19.0,2,4.0
9,1,3,30879.201802615324,36,1.0,1,1,1.0,16.0,2,4.0
2,2,3,92780.43104260568,36,None,1,1,None,16.0,2,4.0
1,1,4,87993.56290842986,37,1.0,1,1,6.0,22.0,2,4.0
1,1,4,32078.919009166817,17,8.0,1,1,1.0,16.0,2,4.0
1,2,4,116920.66605714758,45,1.0,1,1,6.0,16.0,2,None
1,2,4,81744.2341263575,39,1.0,1,1,1.0,16.0,2,4.0
8,2,4,44036.0545451704,56,None,1,1,1.0,12.0,2,4.0
9,2,3,-8500.0,47,3.0,1,1,6.0,22.0,2,4.0
1,1,4,None,35,1.0,1,1,None,4.0,2,4.0
1,2,3,65288.08676942458,36,1.0,1,1,6.0,22.0,2,4.0
1,1,4,-8500.0,48,None,1,1,6.0,14.0,2,4.0
2,2,4,-8500.0,17,1.0,1,1,1.0,21.0,2,4.0
1,1,3,115161.70912745234,36,3.0,1,1,1.0,22.0,2,4.0
9,1,3,118578.24032669955,42,None,1,1,1.0,18.0,2,None
9,1,4,117090.18751785098,17,None,1,1,1.0,20.0,2,4.0
8,1,3,-2293.912612605309,32,1.0,4,1,None,5.0,2,4.0
1,2,4,28183.31387189102,41,1.0,1,1,1.0,21.0,2,4.0
1,2,3,None,21,1.0,1,2,1.0,19.0,2,4.0
1,2,4,81939.28423353648,4,1.0,1,1,6.0,22.0,1,4.0
1,1,4,22554.25945889456,13,None,1,1,5.0,18.0,1,None
1,1,4,-8500.0,1,1.0,1,1,1.0,22.0,2,4.0
1,1,3,139212.34578980386,6,1.0,1,1,1.0,20.0,2,4.0
1,2,4,101208.23815476507,17,None,1,1,1.0,21.0,2,4.0
2,2,4,49390.34695944029,41,None,1,1,4.0,18.0,2,4.0
1,2,4,110477.41639405592,37,None,1,1,3.0,15.0,2,4.0
9,1,4,None,17,1.0,1,1,1.0,21.0,2,4.0
1,1,3,48183.77223908219,10,1.0,5,1,1.0,16.0,2,4.0
1,1,3,179677.85109381823,36,None,1,1,None,18.0,1,4.0
1,2,3,52655.30618851121,51,None,1,1,None,22.0,2,2.0
1,2,4,237308.57237026407,17,None,1,1,6.0,22.0,2,4.0
9,1,2,83844.55163534118,8,1.0,1,1,1.0,11.0,2,4.0
9,1,4,67271.02324301604,19,None,1,1,1.0,6.0,2,4.0
1,1,3,57804.53910642455,6,1.0,1,1,6.0,19.0,2,4.0
1,1,2,48741.5014472625,24,None,1,1,1.0,20.0,2,4.0
1,2,4,112542.7547975566,18,1.0,1,1,6.0,4.0,2,4.0
1,2,4,24425.229177173685,55,None,1,1,6.0,21.0,2,4.0
9,2,3,22143.372661541907,51,1.0,1,1,1.0,19.0,2,4.0
1,1,4,111816.85786199804,22,1.0,1,1,None,17.0,2,1.0
1,2,4,None,17,1.0,1,1,6.0,17.0,2,4.0
9,2,4,9864.347756044675,25,None,1,1,6.0,3.0,2,4.0
1,2,3,51877.52005529775,42,None,1,1,6.0,19.0,1,4.0
3,2,3,61873.11946804807,47,1.0,4,1,6.0,17.0,2,4.0
1,2,3,-5210.068227975564,31,1.0,1,1,1.0,22.0,2,4.0
1,2,4,11911.40836103566,12,None,1,1,6.0,17.0,2,4.0
1,2,4,92044.04402986472,12,1.0,1,1,5.0,13.0,2,4.0
2,1,2,66400.58442787715,24,None,1,1,1.0,18.0,2,4.0
1,1,4,24191.578739402845,19,1.0,1,1,6.0,21.0,2,4.0
1,2,2,None,23,1.0,1,1,6.0,16.0,2,4.0
9,2,4,-8500.0,12,None,1,1,6.0,21.0,2,4.0
1,1,4,57785.66272937659,48,1.0,1,1,1.0,16.0,2,4.0
1,2,4,-8500.0,34,None,1,1,3.0,12.0,2,None
1,1,3,None,38,8.0,1,1,1.0,16.0,2,4.0
9,1,4,68720.43728077013,48,1.0,1,1,None,19.0,2,4.0
6,2,4,-8500.0,17,8.0,2,2,1.0,21.0,2,4.0
1,2,4,91136.71157193978,17,1.0,1,1,6.0,1.0,2,4.0
1,1,2,None,8,None,1,1,6.0,21.0,2,4.0
1,2,4,51675.73052741718,37,2.0,1,1,None,20.0,2,4.0
1,1,4,9752.874220943027,37,1.0,1,1,1.0,21.0,2,4.0
1,2,3,64075.27193949527,6,None,1,1,1.0,4.0,2,None
9,2,3,52029.503834244766,6,1.0,1,1,None,22.0,2,4.0
1,1,4,89206.65997045024,48,None,1,1,1.0,18.0,2,4.0
9,1,3,9214.506525408253,36,1.0,1,1,6.0,13.0,2,2.0
9,2,3,12261.849262062802,36,None,1,1,None,20.0,2,4.0
1,1,4,-8500.0,19,None,1,1,6.0,20.0,2,4.0
1,1,4,179596.94962925074,37,1.0,1,1,6.0,22.0,2,4.0
1,1,2,54632.93832669711,33,1.0,1,1,1.0,16.0,2,4.0
1,2,3,31555.39315916342,6,1.0,1,1,1.0,18.0,2,4.0
1,2,4,66398.52697482577,54,1.0,1,1,1.0,16.0,2,4.0
1,1,3,None,6,1.0,1,1,1.0,18.0,2,4.0
1,2,4,65121.82554232715,41,1.0,1,1,1.0,16.0,2,4.0
2,1,3,-5495.10097161759,51,None,1,1,1.0,11.0,2,None
1,2,3,-8486.369559926003,21,1.0,1,1,6.0,16.0,2,4.0
1,1,3,47098.44610554972,21,None,1,1,6.0,21.0,2,4.0
1,2,4,-8500.0,34,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-7523.313624769973,37,None,1,1,6.0,19.0,2,4.0
1,1,4,-8500.0,34,None,1,1,None,20.0,2,4.0
1,1,2,31488.38766685161,24,None,1,1,None,16.0,1,4.0
1,1,4,68695.00097504696,4,1.0,1,1,1.0,21.0,2,4.0
1,1,2,89384.1363176172,15,None,1,1,1.0,19.0,2,4.0
9,2,4,142452.16014985417,34,None,1,1,None,11.0,2,4.0
1,2,3,93188.40761502476,27,None,1,1,1.0,20.0,2,4.0
4,1,4,-8500.0,4,None,1,1,None,19.0,1,4.0
1,1,4,-8500.0,19,None,1,1,6.0,22.0,2,4.0
1,2,2,None,8,None,1,1,1.0,22.0,2,4.0
1,1,4,105056.09987699632,12,None,1,1,1.0,1.0,2,4.0
9,1,3,37617.48794000496,36,3.0,1,1,1.0,19.0,2,4.0
1,2,4,None,4,None,1,1,5.0,14.0,1,4.0
1,1,4,19114.58326922929,13,None,1,1,6.0,22.0,2,4.0
3,1,3,-8500.0,10,None,1,1,None,None,2,None
1,1,4,112899.34078061876,12,1.0,1,1,1.0,18.0,2,4.0
4,1,4,158831.34278829242,12,1.0,1,1,6.0,22.0,2,4.0
1,1,3,86582.04885327377,36,1.0,1,1,1.0,21.0,2,4.0
1,1,2,None,23,1.0,1,1,1.0,None,2,None
1,2,4,-8500.0,17,1.0,1,1,2.0,18.0,2,4.0
1,2,4,48116.373600010746,25,None,4,1,4.0,18.0,1,4.0
1,2,3,28410.8936482278,36,None,1,1,None,13.0,2,1.0
1,1,4,None,48,1.0,1,1,6.0,20.0,2,4.0
1,2,2,80792.9272604844,24,None,1,1,None,22.0,2,4.0
1,2,4,-8500.0,5,None,1,1,6.0,21.0,1,4.0
1,1,4,-8500.0,25,1.0,1,1,None,17.0,2,None
1,2,3,80131.19167193354,27,1.0,1,1,2.0,21.0,2,4.0
9,1,3,22573.48204296769,6,1.0,3,1,6.0,16.0,1,4.0
9,2,3,80644.86102382198,6,1.0,1,1,1.0,17.0,2,4.0
1,2,3,131452.82253953235,42,4.0,1,1,1.0,22.0,2,None
1,1,4,106027.77664804968,34,None,1,1,6.0,20.0,2,1.0
1,1,4,79041.45778402837,48,None,1,1,None,15.0,2,4.0
9,2,4,61929.03460650373,41,None,1,1,1.0,22.0,2,None
1,2,4,-8500.0,18,1.0,1,1,1.0,19.0,2,4.0
1,2,4,-6026.824165961938,13,1.0,1,1,6.0,21.0,2,4.0
1,2,4,None,18,None,1,1,6.0,4.0,2,4.0
9,2,3,2509.2932298826418,6,1.0,1,1,6.0,22.0,2,4.0
1,1,4,53531.65060176556,48,None,1,1,1.0,17.0,2,None
1,1,3,49223.702066506856,6,None,1,1,4.0,21.0,2,4.0
1,1,4,44293.36186674322,48,1.0,1,1,1.0,2.0,2,4.0
1,2,4,55138.45695314167,4,None,1,1,None,12.0,2,4.0
9,1,1,33248.42291411722,49,None,1,1,6.0,20.0,1,None
8,1,4,-8500.0,4,None,3,1,6.0,None,2,2.0
1,1,4,67804.6292604634,17,1.0,1,1,6.0,22.0,2,4.0
1,2,4,149237.62053933495,12,1.0,1,1,1.0,20.0,2,4.0
9,1,4,43278.393950940925,48,1.0,1,1,6.0,20.0,2,4.0
2,2,4,2579.435382534168,37,None,1,1,None,None,2,4.0
1,2,3,42141.49036981416,27,None,1,1,6.0,19.0,2,4.0
9,1,3,None,27,None,1,1,4.0,6.0,2,4.0
1,1,3,117706.03424801184,6,1.0,1,1,1.0,20.0,2,None
1,2,4,109661.75606364165,25,None,1,1,6.0,19.0,2,4.0
9,2,4,43173.46907138405,48,None,1,2,4.0,17.0,2,None
8,1,4,95492.2133227908,37,1.0,1,1,6.0,21.0,2,4.0
1,2,4,69383.63663045104,2,None,1,1,1.0,19.0,2,4.0
1,2,4,-8500.0,37,2.0,1,1,6.0,18.0,2,4.0
2,1,4,-8500.0,48,None,4,1,None,20.0,2,4.0
1,1,3,40945.015605451415,51,None,1,1,5.0,3.0,2,None
1,1,4,None,12,2.0,1,1,1.0,20.0,2,4.0
2,2,4,None,12,None,1,1,4.0,20.0,2,4.0
1,1,3,183221.0256850584,42,1.0,1,1,1.0,16.0,2,4.0
1,1,4,86267.58861439046,13,1.0,1,1,6.0,1.0,2,2.0
1,1,3,71958.5694479325,6,1.0,1,1,None,16.0,2,4.0
1,1,3,-8500.0,6,None,1,1,None,4.0,2,4.0
4,1,4,55496.15652589401,18,1.0,4,2,1.0,4.0,2,4.0
1,1,4,None,48,None,1,1,None,19.0,2,4.0
1,2,4,None,55,6.0,1,1,6.0,21.0,2,4.0
1,2,3,75395.41827754442,36,3.0,1,1,6.0,22.0,2,4.0
1,1,4,52186.387771777336,13,None,1,1,4.0,3.0,1,4.0
1,1,4,-8500.0,17,1.0,1,1,6.0,15.0,2,None
1,1,3,None,6,2.0,1,1,1.0,21.0,2,4.0
1,2,3,126026.60569829424,27,8.0,1,1,1.0,21.0,2,4.0
1,1,4,46441.461028416685,55,None,1,1,1.0,22.0,2,4.0
1,1,3,35588.40294439117,27,None,1,1,5.0,1.0,1,2.0
1,1,3,178183.72377673167,42,6.0,1,1,1.0,21.0,2,4.0
1,2,3,-8500.0,42,1.0,1,1,6.0,20.0,2,4.0
1,2,4,None,4,2.0,1,1,6.0,20.0,2,4.0
9,1,4,91728.44669716452,48,None,1,1,6.0,13.0,2,4.0
1,2,4,23769.79491308012,54,7.0,1,1,1.0,19.0,2,4.0
1,2,4,80526.99539508624,1,None,1,1,6.0,21.0,1,4.0
1,1,4,88133.58558655635,34,1.0,1,1,1.0,21.0,2,4.0
9,2,3,83508.95801432495,6,1.0,1,1,1.0,17.0,2,4.0
1,1,4,18805.999442287684,18,None,1,1,1.0,20.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,1.0,None,2,4.0
9,1,4,114866.44132583016,55,1.0,1,1,None,18.0,2,1.0
1,1,4,None,37,1.0,1,1,1.0,21.0,2,4.0
2,2,4,-8500.0,48,None,1,1,4.0,13.0,2,4.0
2,2,4,-8500.0,48,2.0,1,1,6.0,23.0,2,4.0
1,2,4,None,22,None,1,1,6.0,4.0,2,None
1,2,4,-1885.916228766648,34,None,1,1,5.0,4.0,2,None
1,1,4,22948.75888407988,17,None,1,1,6.0,19.0,2,4.0
1,1,4,96097.38437609328,4,2.0,1,1,1.0,16.0,2,4.0
2,2,4,14469.907686007144,13,1.0,1,1,6.0,21.0,2,4.0
9,1,3,-8500.0,36,None,1,2,6.0,1.0,2,None
1,1,3,-8500.0,42,1.0,1,1,None,22.0,2,4.0
1,1,4,141040.9124076393,22,1.0,1,1,1.0,18.0,2,4.0
6,2,4,96484.1775435754,22,None,1,1,6.0,20.0,2,4.0
9,2,3,-8500.0,6,1.0,1,1,1.0,21.0,2,4.0
1,1,4,87552.03336839563,48,8.0,1,1,1.0,3.0,2,4.0
1,1,4,92252.8399986197,12,1.0,1,1,1.0,14.0,2,4.0
1,1,4,30280.671172807524,41,None,1,2,6.0,17.0,2,4.0
1,2,4,66429.66002352917,17,None,1,1,6.0,24.0,2,None
1,2,4,-8500.0,37,None,1,1,6.0,19.0,2,4.0
1,1,3,23862.25083875036,6,1.0,1,1,1.0,4.0,2,4.0
8,2,4,None,12,1.0,1,1,1.0,20.0,2,4.0
1,2,4,83622.80701249238,1,3.0,1,1,None,13.0,2,2.0
9,2,3,149181.630576443,6,1.0,1,1,6.0,20.0,2,4.0
1,1,4,21626.820010060743,48,None,1,1,6.0,18.0,2,4.0
2,2,4,54714.51862706762,22,1.0,1,2,4.0,21.0,2,4.0
1,2,3,107642.94519968024,6,1.0,1,1,None,4.0,2,None
9,2,3,None,42,1.0,5,1,6.0,20.0,2,4.0
1,2,3,None,42,None,1,1,6.0,21.0,2,4.0
1,1,4,-8500.0,16,1.0,1,1,4.0,21.0,2,4.0
8,1,3,43304.27166102056,36,None,1,1,6.0,22.0,2,4.0
1,2,4,27533.550299012742,48,7.0,1,1,6.0,16.0,2,4.0
1,2,4,102625.24738111653,17,1.0,1,1,6.0,13.0,2,4.0
1,1,4,None,48,1.0,1,1,1.0,19.0,2,4.0
9,2,3,108416.14205596125,6,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-5700.185593726696,36,1.0,1,1,1.0,22.0,2,4.0
1,2,3,-8500.0,28,None,1,1,1.0,None,2,4.0
1,2,3,-8500.0,46,1.0,1,1,None,5.0,2,4.0
8,2,4,16313.294749717052,12,1.0,3,1,4.0,11.0,2,4.0
1,2,2,60536.73959926258,24,None,1,1,6.0,19.0,2,4.0
1,2,4,143780.59483718217,4,1.0,1,1,1.0,19.0,2,4.0
9,1,3,86885.14186106152,42,1.0,1,1,6.0,17.0,2,4.0
1,2,4,55653.39036194688,34,1.0,1,1,1.0,16.0,2,4.0
8,2,4,-8500.0,55,None,1,1,6.0,4.0,2,4.0
1,2,3,44907.71161528694,6,1.0,1,1,1.0,21.0,2,4.0
8,1,3,154066.95839744332,36,None,1,1,1.0,21.0,2,4.0
1,1,4,70971.23053423889,13,1.0,1,1,6.0,None,2,4.0
1,1,4,108706.72195309044,12,1.0,1,1,6.0,20.0,2,4.0
1,1,4,102557.63368495365,4,1.0,1,1,6.0,19.0,2,4.0
1,2,4,None,48,1.0,1,1,1.0,16.0,2,4.0
1,1,4,78895.27054515482,48,2.0,1,1,1.0,20.0,2,4.0
2,1,3,-8500.0,36,1.0,1,1,1.0,21.0,2,4.0
1,2,4,87688.67971473557,48,1.0,1,1,None,22.0,2,4.0
1,1,3,24960.7655304578,42,1.0,1,1,1.0,17.0,2,4.0
1,1,4,21873.716641129573,12,None,4,1,6.0,14.0,1,4.0
9,2,2,72449.26467921952,24,1.0,1,1,1.0,16.0,2,4.0
1,2,3,53839.32253389098,42,1.0,1,1,6.0,20.0,2,4.0
2,2,3,55320.193511668185,6,None,1,2,3.0,16.0,2,4.0
1,2,4,17505.182141379984,12,None,1,1,4.0,1.0,2,4.0
1,2,4,68286.38378850884,17,1.0,1,1,6.0,21.0,2,4.0
1,1,4,-8500.0,17,1.0,1,2,1.0,16.0,2,4.0
1,1,4,61505.55979848212,37,1.0,1,1,None,19.0,2,2.0
2,1,3,-8500.0,51,None,1,2,1.0,20.0,2,4.0
2,1,4,None,13,None,1,1,6.0,7.0,2,None
1,2,3,58666.93686349819,42,None,1,1,1.0,19.0,2,4.0
1,1,4,4543.213167064328,48,None,1,1,1.0,19.0,2,4.0
9,1,4,101910.72918135996,17,1.0,1,1,6.0,19.0,2,4.0
1,1,4,90602.56108461936,34,1.0,1,1,1.0,16.0,2,4.0
9,1,4,None,48,8.0,3,1,1.0,21.0,2,4.0
1,2,4,123964.70222056282,34,1.0,1,1,6.0,14.0,2,4.0
1,2,2,-8500.0,24,None,1,1,6.0,None,2,4.0
1,2,4,20901.38054703405,17,None,1,1,1.0,19.0,2,4.0
1,2,4,None,13,1.0,1,1,4.0,16.0,2,4.0
1,2,4,93306.93984725398,34,None,1,1,None,9.0,2,4.0
1,1,3,None,6,1.0,1,1,6.0,20.0,2,4.0
1,2,4,95344.08270640156,18,1.0,1,1,6.0,22.0,2,4.0
1,2,3,80409.58811175555,51,None,1,1,6.0,21.0,2,4.0
1,2,4,17549.896368379854,17,1.0,1,1,None,20.0,2,4.0
2,1,4,51903.08801632292,12,None,1,1,6.0,19.0,2,4.0
1,1,4,None,34,None,1,1,1.0,16.0,2,4.0
1,1,3,78103.91546297315,6,8.0,1,1,1.0,16.0,2,4.0
1,1,4,24404.869625434298,12,1.0,1,1,6.0,16.0,2,4.0
1,1,3,101620.48524461492,36,1.0,1,1,1.0,None,2,4.0
1,2,3,None,36,1.0,1,1,6.0,19.0,2,4.0
1,2,4,43322.00691255251,25,1.0,1,1,1.0,16.0,2,4.0
1,2,4,51184.346548131296,37,1.0,1,1,None,22.0,2,4.0
9,2,4,103154.08909833826,17,1.0,1,1,1.0,12.0,2,4.0
1,1,3,24803.23671086256,6,1.0,1,1,6.0,16.0,2,4.0
1,1,3,42211.19774916924,21,1.0,1,1,6.0,16.0,2,4.0
1,2,4,17458.756917756557,17,1.0,1,1,6.0,11.0,2,4.0
1,2,4,21094.50811100684,12,None,1,1,6.0,21.0,2,4.0
1,1,3,186261.46739195404,42,1.0,1,1,1.0,16.0,2,4.0
9,2,3,54467.06604511711,6,5.0,1,1,3.0,21.0,2,4.0
1,2,3,None,6,None,1,1,None,16.0,2,4.0
9,1,4,87674.16886502337,12,2.0,2,2,1.0,1.0,2,4.0
1,2,4,15748.475093695684,12,None,1,1,6.0,22.0,2,4.0
2,1,4,85104.27523395894,13,2.0,1,1,6.0,19.0,2,4.0
1,1,4,-8500.0,4,None,1,1,None,4.0,2,1.0
9,1,3,37177.28498638005,36,None,1,1,4.0,21.0,2,4.0
1,2,4,146513.64306684418,34,4.0,1,1,6.0,9.0,2,None
1,2,4,-8500.0,22,None,1,1,1.0,13.0,2,None
8,1,3,31517.94776311272,51,1.0,1,1,1.0,21.0,2,4.0
1,1,4,3793.405632785573,55,1.0,1,1,1.0,16.0,2,4.0
1,2,4,-8500.0,17,1.0,1,1,1.0,17.0,2,None
9,1,2,52915.20730277096,24,None,1,1,6.0,17.0,2,None
1,2,4,None,4,None,1,1,6.0,19.0,2,4.0
1,1,4,59011.430457059774,1,1.0,1,1,1.0,1.0,2,1.0
1,1,4,154057.82130697716,25,None,1,1,None,13.0,2,None
8,1,3,-8500.0,51,1.0,1,1,2.0,22.0,1,4.0
9,2,3,None,6,1.0,1,1,5.0,19.0,2,4.0
1,1,3,None,6,1.0,1,1,5.0,1.0,2,2.0
1,1,4,63678.836679781205,18,2.0,1,1,6.0,16.0,2,4.0
1,1,3,-8500.0,42,1.0,1,1,1.0,16.0,1,4.0
1,1,4,133615.35870637253,12,3.0,1,1,None,19.0,2,4.0
1,2,4,-4265.195772323496,12,None,1,1,5.0,18.0,2,None
1,2,4,105524.4046647638,19,1.0,1,1,5.0,20.0,2,4.0
1,2,2,51413.44097959813,15,None,1,1,1.0,17.0,2,4.0
1,1,3,-4503.415312211168,6,None,1,1,6.0,19.0,2,4.0
9,2,2,60220.99323191911,24,3.0,1,1,1.0,21.0,2,4.0
1,2,4,None,12,4.0,1,2,6.0,16.0,2,4.0
1,2,4,127043.9619250276,55,1.0,1,1,1.0,22.0,2,None
9,2,4,105626.54593313514,25,3.0,1,1,6.0,18.0,2,4.0
1,2,3,71250.90240085688,6,None,1,1,5.0,None,2,4.0
1,2,4,32303.994092628407,55,1.0,1,1,6.0,1.0,2,4.0
1,1,4,-8500.0,34,None,1,1,6.0,22.0,2,4.0
1,2,3,49406.97284483752,21,1.0,1,1,1.0,21.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,None,21.0,2,4.0
9,2,4,None,25,1.0,1,1,None,18.0,2,4.0
6,2,4,-5436.990901524288,48,1.0,1,2,6.0,21.0,2,4.0
1,1,4,None,25,7.0,1,1,4.0,16.0,2,4.0
1,2,4,34248.890029978014,34,1.0,1,1,1.0,18.0,2,4.0
1,1,4,42961.35498825797,48,1.0,1,1,None,20.0,2,4.0
1,1,4,59223.77981231086,17,None,1,1,1.0,None,2,4.0
1,2,4,47420.018958685214,37,None,1,1,1.0,18.0,2,4.0
9,2,4,29926.824357280537,12,1.0,1,1,1.0,21.0,2,4.0
1,2,3,-8500.0,6,9.0,1,1,6.0,16.0,2,4.0
1,2,4,-8500.0,19,None,1,1,None,4.0,2,4.0
1,2,4,9655.002826116746,17,1.0,1,1,1.0,16.0,2,4.0
1,2,4,-8500.0,13,None,1,1,6.0,7.0,2,4.0
2,1,3,5025.630193003461,51,1.0,1,1,1.0,16.0,2,4.0
1,1,4,76320.45179263159,13,1.0,1,1,None,19.0,2,4.0
2,1,4,-8500.0,18,1.0,1,1,None,22.0,2,4.0
1,1,3,26569.9261319025,51,None,1,1,1.0,21.0,2,4.0
1,1,3,85782.73629904151,51,2.0,1,1,None,22.0,2,4.0
1,1,4,43068.59617534375,19,1.0,1,1,1.0,20.0,2,4.0
1,2,4,None,1,None,1,1,None,21.0,2,4.0
1,2,3,12440.906986250597,42,None,1,1,6.0,10.0,2,4.0
9,1,3,94922.602351278,6,1.0,1,1,1.0,20.0,2,4.0
1,2,3,None,42,1.0,1,1,1.0,4.0,2,4.0
1,2,4,1210.095787773018,41,1.0,1,1,None,19.0,1,4.0
9,1,3,124985.66350685612,36,8.0,1,1,1.0,21.0,2,4.0
1,2,3,17176.425250219196,36,1.0,1,1,6.0,17.0,2,4.0
1,2,3,73096.66844699933,6,1.0,4,2,1.0,22.0,2,4.0
1,1,4,82601.11694180651,34,2.0,1,1,6.0,22.0,2,None
9,1,4,84912.96164396843,48,1.0,1,1,1.0,17.0,2,4.0
1,2,3,48177.11510105611,6,1.0,1,1,1.0,13.0,2,4.0
9,2,4,None,17,None,1,1,1.0,None,2,4.0
2,2,3,6720.827349163759,36,1.0,1,1,1.0,21.0,2,4.0
1,2,3,60076.03477028404,6,1.0,1,1,1.0,21.0,2,4.0
9,1,4,104590.79898462296,34,1.0,1,1,1.0,20.0,2,4.0
1,2,4,127449.5147123735,13,1.0,1,1,6.0,16.0,2,4.0
4,2,2,62114.13144020409,8,8.0,4,2,6.0,17.0,2,4.0
1,2,4,49291.80657347392,48,8.0,1,1,1.0,16.0,2,4.0
1,2,4,56803.15958060828,13,None,1,1,6.0,19.0,2,None
1,1,3,189012.0235518349,51,3.0,1,1,1.0,16.0,1,4.0
1,2,3,10347.439030674046,46,None,1,1,None,4.0,2,None
4,1,4,60219.62787654953,48,1.0,1,2,6.0,22.0,2,4.0
1,2,4,26392.365003860563,12,None,1,1,5.0,14.0,2,4.0
2,2,4,None,18,None,1,1,4.0,2.0,2,4.0
1,2,3,42238.624366100485,26,1.0,1,1,6.0,None,2,4.0
2,1,3,83722.92385907096,6,None,1,1,None,12.0,2,None
1,2,4,84449.20728253108,39,1.0,1,1,5.0,20.0,2,4.0
1,1,4,155588.40310951468,39,None,1,1,6.0,4.0,2,4.0
1,1,3,-8500.0,51,None,1,1,1.0,19.0,2,None
1,2,4,29707.9599218308,48,1.0,1,1,4.0,20.0,2,2.0
1,1,4,24901.534836437164,34,6.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,48,None,1,1,4.0,3.0,2,4.0
1,2,3,-8500.0,6,None,1,1,None,19.0,1,4.0
1,1,3,107149.57397288484,6,None,1,1,5.0,1.0,2,4.0
9,1,4,128234.86267803176,48,None,1,1,1.0,21.0,2,4.0
1,1,4,None,54,1.0,1,1,6.0,18.0,2,4.0
1,1,4,None,39,None,1,1,None,16.0,2,4.0
2,1,4,42902.42900410497,45,1.0,1,1,1.0,19.0,2,4.0
6,1,4,41262.356687955806,39,1.0,1,1,1.0,16.0,2,4.0
6,1,4,70556.25206436934,55,None,1,1,None,8.0,2,4.0
1,2,4,52552.82150778507,12,1.0,1,1,1.0,15.0,2,4.0
9,2,4,29929.05118974465,12,None,1,1,1.0,16.0,2,None
4,1,4,-8500.0,18,None,4,1,6.0,20.0,2,4.0
8,2,3,5561.012747705274,6,None,1,1,3.0,4.0,2,4.0
2,1,3,26808.777455761166,42,None,1,1,1.0,19.0,2,4.0
9,1,4,None,12,1.0,3,2,1.0,20.0,2,4.0
1,2,3,-8500.0,42,None,1,1,6.0,1.0,2,1.0
9,2,4,102769.31002445488,17,1.0,1,1,None,20.0,2,None
1,2,3,86064.01025992722,21,None,1,1,None,22.0,2,4.0
1,2,3,65531.15737119585,6,1.0,1,1,1.0,19.0,2,4.0
1,2,3,84057.95311669837,32,None,1,1,4.0,4.0,2,None
1,2,4,79602.45391871827,17,None,1,1,6.0,20.0,2,4.0
1,1,4,24766.043010042613,45,1.0,1,1,1.0,22.0,2,4.0
4,2,3,None,51,1.0,1,1,6.0,4.0,2,1.0
